DATE,CIG,VIS,TMP,DEW,WD,WS,CLDCR,CLDHT
2018-03-14 09:00:00,914.0,6000,24.0,19.0,110,4.6,0.4,457.0
2018-03-14 09:30:00,914.0,6000,23.0,19.0,120,4.6,0.4,457.0
2018-03-14 10:00:00,914.0,6000,23.0,19.0,110,5.1,0.4,457.0
2018-03-14 10:30:00,914.0,6000,23.0,19.0,110,5.7,0.4,396.0
2018-03-14 11:00:00,1463.0,6000,22.0,19.0,110,4.6,0.2,396.0
2018-03-14 11:30:00,762.0,5000,22.0,19.0,110,4.6,0.2,366.0
2018-03-14 12:00:00,762.0,7000,22.0,19.0,120,4.6,0.2,579.0
2018-03-14 12:30:00,457.0,7000,22.0,19.0,110,4.6,0.4,366.0
2018-03-14 13:00:00,457.0,6000,21.0,19.0,100,3.1,0.4,335.0
2018-03-14 13:30:00,457.0,6000,21.0,19.0,110,3.1,0.4,305.0
2018-03-14 14:00:00,457.0,6000,21.0,19.0,110,3.1,0.4,335.0
2018-03-14 14:30:00,457.0,6000,21.0,19.0,130,3.1,0.4,305.0
2018-03-14 15:00:00,366.0,6000,21.0,19.0,130,3.1,0.7,366.0
2018-03-14 15:30:00,457.0,6000,21.0,19.0,120,3.1,0.4,305.0
2018-03-14 16:00:00,457.0,5000,21.0,19.0,110,2.6,0.4,305.0
2018-03-14 16:30:00,457.0,5000,21.0,19.0,110,3.1,0.4,305.0
2018-03-14 17:00:00,457.0,5000,21.0,19.0,100,3.6,0.4,305.0
2018-03-14 17:30:00,457.0,5000,21.0,19.0,110,4.1,0.4,305.0
2018-03-14 18:00:00,457.0,6000,21.0,19.0,100,2.6,0.4,305.0
2018-03-14 18:30:00,457.0,6000,21.0,19.0,90,2.6,0.4,305.0
2018-03-14 19:00:00,457.0,5000,21.0,20.0,100,2.1,0.4,305.0
2018-03-14 19:30:00,457.0,5000,21.0,20.0,110,1.5,0.4,305.0
2018-03-14 20:00:00,396.0,5000,21.0,19.0,130,2.1,0.4,274.0
2018-03-14 20:30:00,396.0,4900,21.0,19.0,130,2.1,0.4,244.0
2018-03-14 21:00:00,396.0,5000,21.0,19.0,130,2.1,0.4,244.0
2018-03-14 21:30:00,396.0,6000,21.0,19.0,130,4.1,0.4,274.0
2018-03-14 22:00:00,396.0,5000,21.0,19.0,120,3.6,0.4,274.0
2018-03-14 22:30:00,488.0,5000,20.0,19.0,120,3.1,0.2,305.0
2018-03-14 23:00:00,1219.0,4600,20.0,19.0,80,2.1,0.2,366.0
2018-03-14 23:30:00,1524.0,2400,20.0,19.0,100,2.1,0.2,518.0
2018-03-15 00:00:00,1524.0,2700,20.0,19.0,110,2.6,0.2,610.0
2018-03-15 00:30:00,,2300,21.0,19.0,130,3.6,0.2,640.0
2018-03-15 01:00:00,,3100,21.0,18.0,130,3.1,0.2,213.0
2018-03-15 01:30:00,,3600,22.0,18.0,150,2.6,0.4,274.0
2018-03-15 02:00:00,457.0,3200,22.0,18.0,150,2.1,0.2,335.0
2018-03-15 02:30:00,427.0,3200,23.0,19.0,999,1.5,0.2,366.0
2018-03-15 03:00:00,396.0,3200,24.0,18.0,200,2.1,0.7,396.0
2018-03-15 04:30:00,,4300,26.0,19.0,999,2.1,0.4,610.0
2018-03-15 05:00:00,914.0,6000,26.0,19.0,170,2.1,0.2,610.0
2018-03-15 05:30:00,914.0,7000,27.0,19.0,999,2.6,0.2,701.0
2018-03-15 06:00:00,1006.0,8000,27.0,19.0,160,1.5,0.7,1006.0
2018-03-15 06:30:00,1006.0,9999,27.0,19.0,130,3.1,0.7,1006.0
2018-03-15 07:00:00,1006.0,9999,27.0,19.0,140,4.6,0.7,1006.0
2018-03-15 07:30:00,1036.0,9999,27.0,19.0,150,5.1,0.7,1036.0
2018-03-15 08:00:00,1006.0,9999,27.0,20.0,140,5.7,0.7,1006.0
2018-03-15 08:30:00,1615.0,9999,26.0,19.0,130,6.2,0.2,914.0
2018-03-15 09:00:00,1585.0,9000,26.0,19.0,130,6.7,0.2,914.0
2018-03-15 09:30:00,1585.0,9999,26.0,20.0,120,5.7,0.2,914.0
2018-03-15 10:00:00,1646.0,9999,26.0,19.0,130,6.2,0.2,792.0
2018-03-15 10:30:00,1676.0,9999,25.0,19.0,130,5.1,0.2,762.0
2018-03-15 11:00:00,,999999,25.0,19.0,130,5.7,,
2018-03-15 11:30:00,,999999,24.0,19.0,120,4.6,,
2018-03-15 12:00:00,,999999,24.0,19.0,120,4.6,,
2018-03-15 12:30:00,,999999,24.0,19.0,120,4.6,,
2018-03-15 13:00:00,1676.0,9000,24.0,19.0,120,4.1,0.2,518.0
2018-03-15 13:30:00,,9000,23.0,19.0,120,4.6,0.4,518.0
2018-03-15 14:00:00,,9000,23.0,19.0,130,4.1,0.4,518.0
2018-03-15 14:30:00,,8000,22.0,20.0,100,3.1,0.4,457.0
2018-03-15 15:00:00,457.0,7000,22.0,20.0,120,3.6,0.2,396.0
2018-03-15 15:30:00,457.0,6000,22.0,20.0,100,3.1,0.2,396.0
2018-03-15 16:00:00,,6000,22.0,20.0,110,3.1,0.4,305.0
2018-03-15 16:30:00,,5000,21.0,20.0,80,2.1,0.4,274.0
2018-03-15 17:00:00,244.0,4500,21.0,20.0,70,1.5,0.7,244.0
2018-03-15 17:30:00,244.0,4300,21.0,20.0,70,2.1,0.7,244.0
2018-03-15 18:00:00,244.0,4300,22.0,21.0,80,1.5,0.7,244.0
2018-03-15 18:30:00,213.0,4300,22.0,20.0,110,2.1,0.7,213.0
2018-03-15 19:00:00,640.0,3800,22.0,20.0,90,2.1,0.4,213.0
2018-03-15 19:30:00,640.0,3900,22.0,20.0,80,2.1,0.4,213.0
2018-03-15 20:00:00,640.0,3700,21.0,20.0,90,2.1,0.4,213.0
2018-03-15 20:30:00,640.0,3800,22.0,20.0,80,1.5,0.4,213.0
2018-03-15 21:00:00,640.0,3900,21.0,20.0,100,2.1,0.4,213.0
2018-03-15 21:30:00,488.0,3900,21.0,20.0,80,1.5,0.4,274.0
2018-03-15 22:00:00,488.0,4000,21.0,20.0,90,2.1,0.4,274.0
2018-03-15 22:30:00,488.0,3700,21.0,20.0,80,2.1,0.4,244.0
2018-03-15 23:00:00,549.0,3600,21.0,20.0,100,3.6,0.4,183.0
2018-03-15 23:30:00,518.0,2000,21.0,20.0,110,3.6,0.2,213.0
2018-03-16 00:00:00,488.0,2000,22.0,20.0,100,3.6,0.4,213.0
2018-03-16 00:30:00,457.0,2000,22.0,20.0,120,3.6,0.4,213.0
2018-03-16 01:00:00,457.0,3300,22.0,20.0,120,3.6,0.4,213.0
2018-03-16 01:30:00,457.0,3400,22.0,20.0,110,3.6,0.4,213.0
2018-03-16 02:00:00,518.0,3900,23.0,20.0,110,4.1,0.4,274.0
2018-03-16 02:30:00,518.0,4300,23.0,20.0,120,3.6,0.4,274.0
2018-03-16 03:00:00,518.0,4200,23.0,20.0,140,3.6,0.4,274.0
2018-03-16 03:30:00,610.0,3700,23.0,20.0,140,3.1,0.4,305.0
2018-03-16 04:00:00,610.0,3600,23.0,20.0,140,2.6,0.4,305.0
2018-03-16 04:30:00,610.0,3600,24.0,20.0,120,3.1,0.4,305.0
2018-03-16 05:00:00,610.0,4800,24.0,20.0,110,4.1,0.4,305.0
2018-03-16 05:30:00,610.0,6000,24.0,20.0,110,3.1,0.4,305.0
2018-03-16 06:00:00,610.0,5000,24.0,20.0,120,4.1,0.4,305.0
2018-03-16 06:30:00,610.0,5000,25.0,20.0,110,4.6,0.4,305.0
2018-03-16 07:00:00,610.0,5000,24.0,20.0,110,5.7,0.4,427.0
2018-03-16 07:30:00,610.0,5000,25.0,20.0,100,5.1,0.4,427.0
2018-03-16 08:00:00,610.0,5000,24.0,20.0,100,4.6,0.4,427.0
2018-03-16 08:30:00,518.0,5000,24.0,20.0,90,5.1,0.4,305.0
2018-03-16 09:00:00,518.0,4700,24.0,20.0,100,4.6,0.4,305.0
2018-03-16 09:30:00,518.0,4600,24.0,20.0,100,4.6,0.4,305.0
2018-03-16 10:00:00,518.0,4800,23.0,20.0,100,4.6,0.4,305.0
2018-03-16 10:30:00,518.0,5000,23.0,20.0,110,5.1,0.4,305.0
2018-03-16 11:00:00,518.0,7000,23.0,20.0,110,5.7,0.4,305.0
2018-03-16 11:30:00,457.0,6000,23.0,20.0,120,4.6,0.4,305.0
2018-03-16 12:00:00,305.0,7000,23.0,20.0,120,5.1,0.7,305.0
2018-03-16 12:30:00,335.0,7000,23.0,20.0,120,4.1,0.7,335.0
2018-03-16 13:00:00,366.0,7000,23.0,20.0,110,4.1,0.7,366.0
2018-03-16 13:30:00,396.0,7000,23.0,20.0,130,4.1,0.7,396.0
2018-03-16 14:00:00,427.0,8000,23.0,20.0,110,3.1,0.7,427.0
2018-03-16 14:30:00,366.0,5000,23.0,20.0,100,2.6,0.7,366.0
2018-03-16 15:00:00,549.0,5000,23.0,20.0,120,4.6,0.4,335.0
2018-03-16 15:30:00,1219.0,6000,23.0,20.0,130,3.6,0.2,610.0
2018-03-16 16:00:00,1372.0,6000,22.0,20.0,130,4.6,0.2,518.0
2018-03-16 16:30:00,1463.0,6000,23.0,20.0,140,3.6,0.4,549.0
2018-03-16 17:00:00,671.0,7000,22.0,19.0,130,4.1,0.2,366.0
2018-03-16 17:30:00,762.0,6000,22.0,19.0,130,3.6,0.4,366.0
2018-03-16 18:00:00,1463.0,6000,22.0,19.0,130,3.6,0.4,366.0
2018-03-16 18:30:00,610.0,6000,22.0,20.0,130,4.1,0.4,305.0
2018-03-16 19:00:00,305.0,5000,22.0,20.0,130,3.6,0.7,305.0
2018-03-16 19:30:00,305.0,4200,22.0,20.0,130,3.6,0.7,305.0
2018-03-16 20:00:00,305.0,4000,22.0,20.0,130,2.6,0.7,305.0
2018-03-16 20:30:00,305.0,3700,22.0,20.0,140,1.5,0.7,305.0
2018-03-16 21:00:00,305.0,2200,22.0,20.0,140,2.6,0.4,122.0
2018-03-16 21:30:00,305.0,2000,21.0,21.0,120,3.1,0.4,122.0
2018-03-16 22:00:00,305.0,2100,21.0,21.0,120,2.6,0.4,122.0
2018-03-16 22:30:00,244.0,1700,21.0,21.0,110,2.6,0.4,91.0
2018-03-16 23:00:00,244.0,2300,21.0,21.0,120,3.1,0.4,91.0
2018-03-16 23:30:00,305.0,1700,21.0,21.0,120,3.1,0.4,91.0
2018-03-17 00:00:00,305.0,1300,21.0,21.0,130,2.6,0.4,91.0
2018-03-17 00:30:00,305.0,1500,22.0,21.0,130,3.6,0.4,122.0
2018-03-17 01:00:00,305.0,1700,22.0,21.0,140,4.1,0.4,122.0
2018-03-17 01:30:00,305.0,1700,22.0,21.0,140,4.6,0.4,122.0
2018-03-17 02:00:00,305.0,2200,23.0,21.0,150,4.1,0.4,152.0
2018-03-17 02:30:00,549.0,3800,24.0,21.0,150,5.1,0.4,213.0
2018-03-17 03:00:00,549.0,5000,24.0,21.0,150,4.1,0.4,274.0
2018-03-17 03:30:00,549.0,5000,24.0,21.0,150,5.1,0.4,305.0
2018-03-17 04:00:00,366.0,5000,25.0,21.0,160,4.1,0.4,305.0
2018-03-17 04:30:00,579.0,6000,26.0,21.0,160,5.7,0.4,396.0
2018-03-17 05:00:00,671.0,5000,26.0,21.0,170,5.1,0.4,488.0
2018-03-17 05:30:00,701.0,6000,27.0,21.0,170,5.7,0.4,488.0
2018-03-17 06:00:00,792.0,6000,27.0,21.0,160,6.2,0.4,518.0
2018-03-17 06:30:00,792.0,6000,27.0,21.0,150,5.7,0.2,457.0
2018-03-17 07:00:00,853.0,7000,27.0,21.0,150,5.7,0.4,518.0
2018-03-17 07:30:00,579.0,7000,28.0,21.0,150,5.7,0.7,579.0
2018-03-17 08:00:00,610.0,6000,27.0,21.0,140,5.7,0.7,610.0
2018-03-17 08:30:00,610.0,6000,27.0,21.0,120,6.2,0.7,610.0
2018-03-17 09:00:00,884.0,7000,26.0,21.0,120,6.7,0.4,549.0
2018-03-17 09:30:00,884.0,8000,26.0,21.0,130,7.7,0.4,549.0
2018-03-17 10:00:00,610.0,8000,25.0,21.0,130,7.2,0.4,457.0
2018-03-17 10:30:00,457.0,5000,25.0,22.0,110,6.2,0.4,335.0
2018-03-17 11:00:00,305.0,5000,24.0,22.0,110,6.2,0.7,305.0
2018-03-17 11:30:00,244.0,5000,24.0,22.0,120,6.7,0.4,152.0
2018-03-17 12:00:00,244.0,4200,23.0,22.0,120,5.7,0.4,122.0
2018-03-17 12:30:00,244.0,3900,23.0,22.0,120,5.1,0.4,152.0
2018-03-17 13:00:00,213.0,3500,23.0,22.0,130,5.7,0.4,122.0
2018-03-17 13:30:00,183.0,4200,23.0,22.0,120,5.1,0.7,183.0
2018-03-17 14:00:00,183.0,4500,24.0,22.0,130,5.1,0.7,183.0
2018-03-17 14:30:00,274.0,3000,23.0,22.0,130,5.1,0.4,152.0
2018-03-17 15:00:00,305.0,2400,23.0,22.0,130,5.7,0.4,122.0
2018-03-17 15:30:00,274.0,2500,23.0,22.0,130,4.6,0.4,122.0
2018-03-17 16:00:00,274.0,2300,23.0,22.0,130,4.6,0.4,122.0
2018-03-17 16:30:00,274.0,2100,23.0,22.0,130,4.6,0.4,91.0
2018-03-17 17:00:00,274.0,2600,23.0,22.0,110,3.6,0.4,122.0
2018-03-17 17:30:00,305.0,3200,23.0,22.0,130,5.1,0.4,152.0
2018-03-17 18:00:00,305.0,4400,23.0,22.0,140,3.6,0.4,152.0
2018-03-17 18:30:00,213.0,5000,23.0,22.0,130,4.6,0.7,213.0
2018-03-17 19:00:00,213.0,5000,23.0,22.0,150,4.1,0.7,213.0
2018-03-17 19:30:00,274.0,5000,23.0,22.0,150,4.6,0.7,274.0
2018-03-17 20:00:00,274.0,3900,23.0,22.0,150,4.1,0.7,274.0
2018-03-17 20:30:00,213.0,5000,21.0,20.0,190,7.7,0.7,213.0
2018-03-17 21:00:00,549.0,9999,21.0,20.0,150,2.1,0.4,183.0
2018-03-17 21:30:00,,9999,21.0,20.0,999,1.0,0.4,366.0
2018-03-17 22:00:00,,9999,21.0,20.0,120,2.6,0.4,610.0
2018-03-17 22:30:00,,9999,21.0,20.0,100,2.6,0.2,610.0
2018-03-17 23:00:00,,6000,21.0,20.0,80,2.1,0.4,488.0
2018-03-17 23:30:00,366.0,4300,21.0,20.0,80,2.6,0.7,366.0
2018-03-18 00:00:00,305.0,7000,21.0,20.0,90,3.1,0.7,305.0
2018-03-18 00:30:00,305.0,4000,22.0,21.0,100,4.1,0.7,305.0
2018-03-18 01:00:00,274.0,3700,23.0,21.0,90,3.1,0.7,274.0
2018-03-18 01:30:00,213.0,3600,23.0,22.0,100,4.1,0.7,213.0
2018-03-18 02:00:00,213.0,3400,23.0,22.0,100,4.1,0.7,213.0
2018-03-18 02:30:00,213.0,3200,23.0,22.0,100,4.1,0.7,213.0
2018-03-18 03:00:00,244.0,2900,23.0,21.0,120,3.6,0.7,244.0
2018-03-18 03:30:00,213.0,3100,23.0,22.0,120,4.1,0.7,213.0
2018-03-18 04:00:00,183.0,2800,23.0,22.0,120,4.1,0.7,183.0
2018-03-18 04:30:00,183.0,2500,23.0,22.0,130,4.1,0.7,183.0
2018-03-18 05:00:00,152.0,2300,23.0,22.0,130,5.1,0.7,152.0
2018-03-18 05:30:00,122.0,1800,23.0,22.0,130,4.6,0.7,122.0
2018-03-18 06:00:00,122.0,1400,23.0,22.0,130,4.6,0.7,122.0
2018-03-18 06:30:00,91.0,1200,23.0,22.0,130,5.1,0.7,91.0
2018-03-18 07:00:00,122.0,2700,23.0,22.0,130,4.6,0.7,122.0
2018-03-18 07:30:00,122.0,1900,23.0,22.0,130,4.6,0.7,122.0
2018-03-18 08:00:00,91.0,1300,23.0,22.0,130,3.6,0.7,91.0
2018-03-18 08:30:00,91.0,1600,23.0,22.0,130,3.6,0.7,91.0
2018-03-18 09:00:00,122.0,1700,23.0,22.0,120,4.1,0.7,122.0
2018-03-18 09:30:00,183.0,1800,23.0,22.0,110,3.6,0.4,91.0
2018-03-18 10:00:00,183.0,1600,23.0,22.0,100,4.6,0.4,91.0
2018-03-18 10:30:00,183.0,2000,23.0,22.0,100,4.1,0.4,91.0
2018-03-18 11:00:00,152.0,3100,23.0,22.0,120,4.1,0.7,152.0
2018-03-18 11:30:00,213.0,4800,23.0,22.0,120,3.1,0.7,213.0
2018-03-18 12:00:00,213.0,4900,23.0,22.0,100,3.6,0.7,213.0
2018-03-18 12:30:00,213.0,4900,23.0,22.0,130,3.6,0.7,213.0
2018-03-18 13:00:00,213.0,6000,23.0,22.0,120,2.6,0.7,213.0
2018-03-18 13:30:00,213.0,5000,23.0,22.0,120,3.6,0.7,213.0
2018-03-18 14:00:00,213.0,5000,23.0,22.0,110,4.1,0.7,213.0
2018-03-18 14:30:00,213.0,6000,23.0,22.0,130,3.6,0.7,213.0
2018-03-18 15:00:00,213.0,6000,23.0,22.0,110,3.6,0.7,213.0
2018-03-18 15:30:00,457.0,7000,23.0,22.0,130,4.6,0.4,244.0
2018-03-18 16:00:00,457.0,6000,23.0,22.0,130,4.1,0.4,244.0
2018-03-18 16:30:00,457.0,6000,23.0,22.0,120,2.6,0.4,244.0
2018-03-18 17:00:00,457.0,5000,23.0,22.0,100,3.1,0.4,244.0
2018-03-18 17:30:00,457.0,5000,23.0,22.0,110,3.1,0.4,244.0
2018-03-18 18:00:00,457.0,4100,23.0,22.0,110,3.1,0.4,244.0
2018-03-18 18:30:00,457.0,4700,23.0,22.0,120,3.1,0.4,244.0
2018-03-18 19:00:00,457.0,2500,23.0,22.0,170,2.1,0.4,244.0
2018-03-18 19:30:00,457.0,3000,22.0,22.0,100,3.6,0.4,244.0
2018-03-18 20:00:00,457.0,2500,22.0,22.0,120,2.6,0.4,244.0
2018-03-18 20:30:00,457.0,2600,22.0,22.0,110,3.6,0.4,244.0
2018-03-18 21:00:00,457.0,2500,22.0,22.0,100,3.1,0.4,244.0
2018-03-18 21:30:00,457.0,3400,22.0,21.0,80,3.6,0.4,244.0
2018-03-18 22:00:00,457.0,3300,22.0,21.0,70,2.6,0.4,244.0
2018-03-18 22:30:00,457.0,2400,22.0,22.0,90,2.1,0.4,244.0
2018-03-18 23:00:00,457.0,3000,22.0,21.0,60,2.1,0.4,244.0
2018-03-18 23:30:00,457.0,2600,22.0,21.0,80,3.1,0.4,244.0
2018-03-19 00:00:00,457.0,2300,22.0,22.0,80,2.1,0.4,244.0
2018-03-19 00:30:00,457.0,4400,23.0,21.0,110,2.6,0.4,244.0
2018-03-19 01:00:00,457.0,5000,23.0,21.0,110,2.6,0.4,244.0
2018-03-19 01:30:00,457.0,4600,23.0,22.0,110,3.1,0.4,244.0
2018-03-19 02:00:00,457.0,3400,23.0,22.0,120,3.6,0.4,213.0
2018-03-19 02:30:00,457.0,3800,24.0,22.0,140,4.1,0.4,213.0
2018-03-19 03:00:00,488.0,5000,25.0,22.0,120,2.1,0.4,305.0
2018-03-19 03:30:00,610.0,5000,25.0,21.0,120,3.1,0.4,366.0
2018-03-19 04:00:00,640.0,5000,25.0,22.0,110,3.1,0.4,366.0
2018-03-19 04:30:00,640.0,5000,26.0,22.0,120,3.1,0.4,366.0
2018-03-19 05:00:00,762.0,5000,26.0,21.0,110,3.1,0.4,457.0
2018-03-19 05:30:00,762.0,5000,27.0,22.0,120,4.1,0.4,457.0
2018-03-19 06:00:00,671.0,5000,27.0,21.0,90,4.6,0.4,427.0
2018-03-19 06:30:00,853.0,5000,28.0,22.0,110,5.1,0.4,518.0
2018-03-19 07:00:00,853.0,6000,28.0,22.0,90,5.1,0.4,518.0
2018-03-19 07:30:00,914.0,6000,28.0,22.0,110,3.6,0.4,610.0
2018-03-19 08:00:00,914.0,6000,28.0,21.0,110,4.1,0.4,610.0
2018-03-19 08:30:00,,6000,28.0,21.0,120,3.6,0.4,792.0
2018-03-19 09:00:00,792.0,5000,28.0,21.0,110,3.6,0.7,792.0
2018-03-19 09:30:00,792.0,6000,27.0,21.0,120,4.6,0.7,792.0
2018-03-19 10:00:00,884.0,7000,27.0,21.0,110,4.6,0.2,610.0
2018-03-19 10:30:00,914.0,9000,26.0,21.0,110,4.6,0.2,610.0
2018-03-19 11:00:00,1006.0,8000,26.0,21.0,110,3.6,0.2,610.0
2018-03-19 11:30:00,1006.0,7000,25.0,21.0,100,3.1,0.7,1006.0
2018-03-19 12:00:00,1036.0,8000,26.0,21.0,120,3.6,0.7,1036.0
2018-03-19 12:30:00,1006.0,8000,26.0,21.0,100,3.1,0.7,1006.0
2018-03-19 13:00:00,1006.0,8000,25.0,21.0,80,2.6,0.7,1006.0
2018-03-19 13:30:00,1036.0,7000,25.0,22.0,100,3.1,0.7,1036.0
2018-03-19 14:00:00,1067.0,6000,25.0,22.0,100,4.1,0.7,1067.0
2018-03-19 14:30:00,1128.0,8000,25.0,22.0,100,3.6,0.2,396.0
2018-03-19 15:00:00,1158.0,7000,24.0,22.0,80,3.6,0.7,1158.0
2018-03-19 15:30:00,1219.0,6000,24.0,22.0,70,3.6,0.7,1219.0
2018-03-19 16:00:00,1341.0,5000,24.0,22.0,80,3.6,0.7,1341.0
2018-03-19 16:30:00,1006.0,6000,24.0,22.0,70,4.1,0.2,823.0
2018-03-19 17:00:00,1158.0,7000,24.0,19.0,60,4.6,0.2,823.0
2018-03-19 17:30:00,1311.0,9999,24.0,16.0,60,6.7,0.2,914.0
2018-03-19 18:00:00,1372.0,9999,23.0,15.0,60,4.6,0.2,914.0
2018-03-19 18:30:00,1494.0,9999,22.0,16.0,50,2.6,0.2,914.0
2018-03-19 19:00:00,1494.0,8000,21.0,16.0,90,4.1,0.2,914.0
2018-03-19 19:30:00,1829.0,9999,21.0,16.0,130,2.6,0.2,914.0
2018-03-19 20:00:00,1829.0,9999,21.0,16.0,999,1.0,0.2,762.0
2018-03-19 20:30:00,,999999,20.0,17.0,999,1.0,,
2018-03-19 21:00:00,,999999,20.0,17.0,40,2.1,,
2018-03-19 21:30:00,,999999,20.0,17.0,40,2.6,,
2018-03-19 22:00:00,,999999,19.0,16.0,40,2.6,,
2018-03-19 22:30:00,,999999,19.0,16.0,10,1.5,,
2018-03-19 23:00:00,22000.0,9000,19.0,16.0,60,2.1,,
2018-03-19 23:30:00,22000.0,8000,19.0,17.0,60,2.1,,
2018-03-20 00:00:00,22000.0,9000,20.0,16.0,40,2.1,,
2018-03-20 00:30:00,,999999,20.0,16.0,50,3.1,,
2018-03-20 01:00:00,,999999,21.0,16.0,30,3.6,,
2018-03-20 01:30:00,,999999,22.0,16.0,50,3.6,,
2018-03-20 02:00:00,,999999,22.0,16.0,50,5.1,,
2018-03-20 02:30:00,,999999,23.0,16.0,60,4.6,,
2018-03-20 03:00:00,,999999,24.0,16.0,70,3.6,,
2018-03-20 03:30:00,,999999,24.0,17.0,70,4.1,,
2018-03-20 04:00:00,,9999,24.0,16.0,70,3.6,0.2,914.0
2018-03-20 04:30:00,,9999,25.0,16.0,100,3.1,0.2,914.0
2018-03-20 05:00:00,,9999,25.0,16.0,100,3.1,0.2,914.0
2018-03-20 05:30:00,,9999,25.0,17.0,999,1.5,0.2,914.0
2018-03-20 06:00:00,,9999,26.0,16.0,90,3.1,0.2,914.0
2018-03-20 06:30:00,,999999,26.0,17.0,120,3.1,,
2018-03-20 07:00:00,,999999,26.0,17.0,140,3.1,,
2018-03-20 07:30:00,,999999,27.0,16.0,130,1.5,,
2018-03-20 08:00:00,,999999,26.0,16.0,120,2.6,,
2018-03-20 08:30:00,,999999,27.0,15.0,100,2.6,,
2018-03-20 09:00:00,,999999,27.0,16.0,190,1.5,,
2018-03-20 09:30:00,,999999,27.0,16.0,999,2.6,,
2018-03-20 10:00:00,,999999,26.0,15.0,160,3.6,,
2018-03-20 10:30:00,,999999,26.0,15.0,140,3.1,,
2018-03-20 11:00:00,,999999,25.0,15.0,130,4.6,,
2018-03-20 11:30:00,22000.0,9000,24.0,17.0,130,6.2,,
2018-03-20 12:00:00,22000.0,8000,23.0,17.0,150,6.7,,
2018-03-20 12:30:00,22000.0,8000,22.0,17.0,150,6.2,,
2018-03-20 13:00:00,,9000,21.0,16.0,130,6.2,0.4,488.0
2018-03-20 13:30:00,488.0,9999,20.0,15.0,130,7.2,0.7,488.0
2018-03-20 14:00:00,488.0,9999,20.0,15.0,130,6.7,0.7,488.0
2018-03-20 14:30:00,,9999,20.0,14.0,140,5.1,0.4,549.0
2018-03-20 15:00:00,,9999,20.0,14.0,140,3.6,0.4,549.0
2018-03-20 15:30:00,,999999,19.0,14.0,130,3.6,,
2018-03-20 16:00:00,,9999,19.0,14.0,130,2.6,0.4,792.0
2018-03-20 16:30:00,,9999,19.0,13.0,130,3.1,0.4,792.0
2018-03-20 17:00:00,1006.0,9999,19.0,14.0,160,2.1,0.7,1006.0
2018-03-20 17:30:00,1006.0,9999,19.0,14.0,120,2.1,0.7,1006.0
2018-03-20 18:00:00,1006.0,9999,19.0,14.0,999,1.0,0.7,1006.0
2018-03-20 18:30:00,1006.0,9999,19.0,14.0,60,1.5,0.7,1006.0
2018-03-20 19:00:00,1341.0,9999,19.0,14.0,80,1.5,0.7,1341.0
2018-03-20 19:30:00,1341.0,9999,19.0,14.0,70,1.5,0.2,914.0
2018-03-20 20:00:00,,8000,18.0,14.0,80,2.1,0.4,1158.0
2018-03-20 20:30:00,,6000,18.0,14.0,60,1.5,0.4,1158.0
2018-03-20 21:00:00,,6000,18.0,14.0,40,2.1,0.2,1158.0
2018-03-20 21:30:00,22000.0,6000,18.0,14.0,40,1.5,,
2018-03-20 22:00:00,,6000,18.0,14.0,60,1.5,0.2,610.0
2018-03-20 22:30:00,,6000,18.0,14.0,50,2.1,0.4,640.0
2018-03-20 23:00:00,,4000,18.0,16.0,70,2.1,0.2,640.0
2018-03-20 23:30:00,,3400,18.0,16.0,20,1.5,0.2,640.0
2018-03-21 00:00:00,,5000,18.0,14.0,70,2.6,0.2,610.0
2018-03-21 00:30:00,,9999,18.0,13.0,80,2.1,0.2,610.0
2018-03-21 01:00:00,22000.0,8000,19.0,14.0,70,2.1,,
2018-03-21 01:30:00,,9999,20.0,12.0,60,4.1,0.2,762.0
2018-03-21 02:00:00,,9999,20.0,12.0,70,3.6,0.2,762.0
2018-03-21 02:30:00,,9999,20.0,12.0,80,4.1,0.2,762.0
2018-03-21 03:00:00,,999999,21.0,12.0,70,4.6,,
2018-03-21 03:30:00,,999999,21.0,11.0,60,3.6,,
2018-03-21 04:00:00,,999999,21.0,11.0,50,3.6,,
2018-03-21 04:30:00,,999999,22.0,11.0,60,3.6,,
2018-03-21 05:00:00,,999999,22.0,11.0,70,3.6,,
2018-03-21 05:30:00,,999999,22.0,11.0,70,3.6,,
2018-03-21 06:00:00,,999999,22.0,12.0,160,2.1,,
2018-03-21 06:30:00,,999999,24.0,13.0,999,2.1,,
2018-03-21 07:00:00,,999999,23.0,12.0,999,2.1,,
2018-03-21 07:30:00,,999999,24.0,12.0,80,2.1,,
2018-03-21 08:00:00,,999999,24.0,13.0,999,2.1,,
2018-03-21 08:30:00,,999999,24.0,12.0,120,2.1,,
2018-03-21 09:00:00,,999999,24.0,12.0,100,2.1,,
2018-03-21 09:30:00,,999999,24.0,12.0,110,1.5,,
2018-03-21 10:00:00,,999999,23.0,12.0,120,2.6,,
2018-03-21 10:30:00,,999999,23.0,11.0,170,2.6,,
2018-03-21 11:00:00,,999999,23.0,12.0,160,2.1,,
2018-03-21 11:30:00,,999999,22.0,12.0,140,2.1,,
2018-03-21 12:00:00,,999999,22.0,13.0,180,2.6,,
2018-03-21 12:30:00,,999999,22.0,13.0,160,2.6,,
2018-03-21 13:00:00,,999999,22.0,13.0,140,2.6,,
2018-03-21 13:30:00,,999999,22.0,13.0,130,3.1,,
2018-03-21 14:00:00,22000.0,7000,21.0,14.0,130,4.6,,
