DATE,CIG,VIS,TMP,DEW,SLP,WD,WS,CLDCR,CLDHT
2018-06-25 06:00:00,1250.0,10000,29.5,25.4,1002.7,90,2.0,0.2,450.0
2018-06-25 09:00:00,,10000,30.6,24.6,1001.0,90,2.0,0.3,450.0
2018-06-25 12:00:00,800.0,10000,30.0,25.2,1002.1,140,3.0,0.3,800.0
2018-06-25 15:00:00,1250.0,10000,28.5,25.5,1004.7,110,3.0,0.2,450.0
2018-06-25 18:00:00,2750.0,10000,27.7,23.3,1004.4,360,0.0,0.3,1250.0
2018-06-25 21:00:00,1250.0,10000,27.5,24.2,1003.7,90,2.0,0.1,450.0
2018-06-26 00:00:00,1250.0,10000,27.7,26.5,1004.9,90,2.0,0.4,450.0
2018-06-26 03:00:00,1250.0,10000,29.2,25.6,1007.0,110,2.0,0.2,450.0
2018-06-26 06:00:00,1250.0,10000,30.2,25.2,1006.6,160,2.0,0.3,450.0
2018-06-26 09:00:00,1250.0,10000,30.7,25.2,1005.0,90,3.0,0.3,450.0
2018-06-26 12:00:00,1250.0,10000,29.2,25.9,1006.0,70,3.0,0.3,450.0
2018-06-26 15:00:00,1250.0,10000,28.5,26.6,1008.4,90,3.0,0.5,450.0
2018-06-26 18:00:00,1250.0,10000,25.7,24.9,1008.5,360,1.0,0.3,450.0
2018-06-26 21:00:00,,10000,25.8,24.6,1007.3,999,999.9,0.2,450.0
2018-06-27 00:00:00,,10000,25.7,24.7,1008.4,270,2.0,0.5,450.0
2018-06-27 03:00:00,,10000,26.7,24.7,1009.8,230,1.0,0.5,450.0
2018-06-27 06:00:00,,10000,26.0,23.9,1009.0,999,999.9,0.3,450.0
2018-06-27 09:00:00,,10000,27.8,25.2,1006.6,160,2.0,0.7,1250.0
2018-06-27 12:00:00,,10000,27.2,24.4,1007.2,140,2.0,0.3,1250.0
2018-06-27 15:00:00,1250.0,10000,27.0,25.6,1009.0,90,1.0,0.6,1250.0
2018-06-27 18:00:00,1250.0,10000,26.2,23.8,1008.1,180,1.0,0.5,1250.0
2018-06-27 21:00:00,1250.0,10000,26.0,24.4,1006.9,90,2.0,0.5,1250.0
2018-06-28 00:00:00,1250.0,10000,26.7,24.9,1007.8,90,1.0,0.7,1250.0
2018-06-28 03:00:00,1250.0,10000,29.7,24.5,1007.9,180,2.0,0.1,800.0
2018-06-28 06:00:00,,10000,32.2,24.0,1005.9,180,2.0,0.1,800.0
2018-06-28 09:00:00,22000.0,10000,34.0,22.7,1003.2,180,2.0,0.2,800.0
2018-06-28 12:00:00,2750.0,10000,32.5,23.5,1002.5,140,2.0,0.2,1250.0
2018-06-28 15:00:00,22000.0,10000,30.2,25.7,1004.6,140,2.0,,
2018-06-28 18:00:00,22000.0,10000,28.7,25.1,1003.7,90,3.0,,
2018-06-28 21:00:00,2750.0,10000,27.7,25.8,1003.0,140,2.0,,
2018-06-29 00:00:00,2750.0,10000,28.2,25.2,1003.2,180,2.0,,
2018-06-29 03:00:00,22000.0,20000,32.7,22.1,1002.8,230,3.0,,
2018-06-29 06:00:00,22000.0,20000,35.0,23.5,1000.9,230,1.0,0.2,800.0
2018-06-29 09:00:00,800.0,20000,36.0,24.7,998.7,110,3.0,0.5,800.0
2018-06-29 12:00:00,2750.0,20000,34.7,24.0,999.1,90,2.0,0.6,1250.0
2018-06-29 15:00:00,22000.0,20000,31.2,26.0,1000.6,140,3.0,,
2018-06-29 18:00:00,22000.0,20000,29.7,26.7,1000.2,90,3.0,,
2018-06-29 21:00:00,22000.0,20000,29.0,26.8,999.6,140,3.0,0.1,1250.0
2018-06-30 00:00:00,22000.0,20000,30.5,27.2,1000.5,140,3.0,0.1,1250.0
2018-06-30 03:00:00,22000.0,20000,34.7,22.7,1001.3,180,3.0,0.1,1250.0
2018-06-30 06:00:00,2750.0,20000,36.5,21.7,1000.5,180,3.0,0.4,800.0
2018-06-30 09:00:00,22000.0,20000,37.2,23.3,998.3,230,2.0,0.2,800.0
2018-06-30 12:00:00,2750.0,20000,34.5,24.9,998.7,140,2.0,0.2,1250.0
2018-06-30 15:00:00,22000.0,20000,31.6,26.0,1001.1,90,3.0,0.2,1250.0
2018-06-30 18:00:00,22000.0,20000,30.4,26.9,1000.3,110,2.0,0.1,1250.0
2018-06-30 21:00:00,,10000,29.8,25.3,1000.6,90,2.0,0.2,450.0
2018-07-01 00:00:00,22000.0,20000,30.2,26.5,1000.9,140,2.0,,
2018-07-01 03:00:00,2750.0,20000,34.2,23.7,1001.4,230,3.0,,
2018-07-01 06:00:00,2750.0,20000,36.6,24.8,999.9,270,3.0,0.4,800.0
2018-07-01 09:00:00,2750.0,20000,37.6,23.7,997.4,160,3.0,0.5,800.0
2018-07-01 12:00:00,2750.0,20000,35.5,24.7,997.9,360,0.0,0.1,450.0
2018-07-01 15:00:00,2750.0,20000,33.0,27.3,1000.1,140,2.0,0.3,1250.0
2018-07-01 18:00:00,2750.0,20000,31.5,27.9,999.3,140,2.0,0.1,1250.0
2018-07-01 21:00:00,2750.0,20000,30.2,27.0,998.6,360,0.0,,
2018-07-02 00:00:00,22000.0,20000,31.7,25.5,999.4,140,1.0,,
2018-07-02 03:00:00,2750.0,20000,35.5,24.2,999.0,270,3.0,0.2,2750.0
2018-07-02 06:00:00,2750.0,20000,37.7,24.6,997.6,180,2.0,0.2,800.0
2018-07-02 09:00:00,2750.0,20000,38.5,23.3,996.0,230,2.0,0.3,800.0
2018-07-02 12:00:00,800.0,10000,35.7,23.2,997.0,200,2.0,0.1,800.0
2018-07-02 15:00:00,22000.0,10000,33.7,23.5,998.8,200,2.0,0.4,1250.0
2018-07-02 18:00:00,22000.0,10000,32.4,23.6,997.9,230,1.0,,
2018-07-02 21:00:00,22000.0,10000,31.0,24.9,997.4,180,1.0,0.1,1250.0
2018-07-03 00:00:00,,10000,32.2,25.7,998.5,160,2.0,0.1,1250.0
2018-07-03 03:00:00,,20000,35.6,24.3,998.1,270,4.0,0.1,1250.0
2018-07-03 06:00:00,,20000,38.0,24.2,996.8,270,2.0,0.1,800.0
2018-07-03 09:00:00,,20000,39.0,21.6,995.1,270,5.0,0.3,800.0
2018-07-03 12:00:00,2750.0,20000,36.0,23.9,995.5,230,3.0,0.2,1250.0
2018-07-03 15:00:00,22000.0,20000,33.5,25.8,997.4,180,2.0,0.2,1250.0
2018-07-03 18:00:00,22000.0,20000,32.6,23.7,996.9,230,2.0,,
2018-07-03 21:00:00,22000.0,20000,31.2,23.4,996.9,200,2.0,0.1,1250.0
2018-07-04 00:00:00,,20000,31.4,24.8,998.3,180,2.0,0.1,1250.0
2018-07-04 03:00:00,22000.0,20000,35.8,24.7,998.1,230,4.0,,
2018-07-04 06:00:00,22000.0,20000,37.8,24.4,996.3,230,2.0,0.1,800.0
2018-07-04 09:00:00,,20000,39.0,23.0,995.0,230,2.0,0.5,800.0
2018-07-04 12:00:00,22000.0,20000,35.7,23.2,995.4,270,2.0,0.2,800.0
2018-07-04 15:00:00,,20000,34.0,23.8,997.0,180,2.0,,
2018-07-04 18:00:00,,20000,32.5,25.9,997.1,999,999.9,,
2018-07-04 21:00:00,,20000,31.5,25.7,996.6,999,999.9,,
2018-07-05 00:00:00,,20000,32.0,26.3,997.9,999,999.9,,
2018-07-05 03:00:00,,20000,36.0,24.4,998.0,270,3.0,,
2018-07-05 06:00:00,22000.0,20000,38.2,24.6,996.2,270,2.0,0.2,800.0
2018-07-05 09:00:00,,20000,38.5,24.1,995.1,270,3.0,0.2,800.0
2018-07-05 12:00:00,,20000,35.7,26.1,996.1,180,2.0,0.2,800.0
2018-07-05 15:00:00,,20000,33.4,26.9,998.0,50,3.0,,
2018-07-05 18:00:00,,10000,31.5,27.5,997.7,50,3.0,0.1,1250.0
2018-07-05 21:00:00,22000.0,10000,30.4,27.6,997.1,90,3.0,0.2,1250.0
2018-07-06 00:00:00,,10000,31.2,27.7,998.7,50,2.0,,
2018-07-06 03:00:00,,20000,35.8,25.9,998.7,270,2.0,0.1,800.0
2018-07-06 06:00:00,,20000,37.3,25.5,997.3,230,3.0,0.3,800.0
2018-07-06 09:00:00,,20000,37.8,25.7,995.5,90,2.0,0.2,800.0
2018-07-06 12:00:00,,10000,34.8,26.9,997.1,140,3.0,0.3,800.0
2018-07-06 15:00:00,,10000,32.4,25.5,999.2,90,2.0,,
2018-07-06 18:00:00,800.0,10000,31.0,28.2,999.3,90,3.0,0.5,450.0
2018-07-06 21:00:00,2750.0,10000,30.5,28.3,998.6,50,2.0,0.2,1250.0
2018-07-07 00:00:00,800.0,10000,30.0,28.3,999.7,270,2.0,0.4,450.0
2018-07-07 03:00:00,2750.0,10000,32.5,28.3,1000.5,230,2.0,0.1,800.0
2018-07-07 06:00:00,800.0,10000,29.6,26.1,999.2,90,3.0,0.2,450.0
2018-07-07 09:00:00,800.0,10000,28.2,24.1,999.1,140,2.0,0.2,450.0
2018-07-07 12:00:00,2750.0,10000,28.7,24.7,999.8,140,2.0,0.1,800.0
2018-07-07 15:00:00,1250.0,10000,28.5,25.5,1001.9,140,2.0,0.2,450.0
2018-07-07 18:00:00,2750.0,10000,28.6,26.6,1000.4,140,2.0,0.3,1250.0
2018-07-07 21:00:00,1250.0,10000,28.0,26.3,1000.2,140,1.0,0.1,800.0
2018-07-08 00:00:00,1250.0,10000,28.2,26.7,1001.6,180,1.0,0.3,450.0
2018-07-08 03:00:00,2750.0,10000,29.5,26.3,1002.8,110,2.0,0.5,450.0
2018-07-08 06:00:00,1250.0,10000,29.0,27.3,1001.6,110,3.0,0.5,450.0
2018-07-08 09:00:00,1250.0,10000,30.1,25.7,1000.3,110,3.0,0.2,800.0
2018-07-08 12:00:00,22000.0,10000,30.0,26.0,1001.3,140,2.0,0.1,800.0
2018-07-08 21:00:00,1250.0,10000,28.2,26.0,1002.3,90,3.0,0.5,450.0
2018-07-09 00:00:00,800.0,10000,29.0,26.0,1003.6,50,3.0,0.5,450.0
2018-07-09 03:00:00,1250.0,10000,28.7,26.4,1004.9,140,1.0,0.2,800.0
2018-07-09 06:00:00,1250.0,10000,31.2,26.8,1003.6,160,3.0,0.1,800.0
2018-07-09 09:00:00,800.0,10000,32.6,24.0,1001.9,160,2.0,0.2,450.0
2018-07-09 12:00:00,1250.0,10000,28.6,25.0,1003.3,230,2.0,0.5,800.0
2018-07-09 15:00:00,22000.0,10000,28.2,25.8,1005.3,270,1.0,0.2,800.0
2018-07-09 18:00:00,1250.0,10000,28.2,26.3,1004.8,270,1.0,0.4,450.0
2018-07-09 21:00:00,800.0,10000,25.7,24.9,1004.4,180,1.0,0.3,450.0
2018-07-10 00:00:00,800.0,10000,26.5,25.2,1005.7,360,0.0,0.5,800.0
2018-07-10 03:00:00,800.0,10000,28.7,25.8,1005.9,360,0.0,0.2,450.0
2018-07-10 06:00:00,800.0,10000,31.2,25.2,1004.2,110,2.0,0.5,450.0
2018-07-10 09:00:00,800.0,10000,31.7,24.7,1001.8,140,2.0,0.2,450.0
2018-07-10 12:00:00,2750.0,10000,30.2,25.7,1002.5,180,3.0,0.1,450.0
2018-07-10 15:00:00,450.0,10000,28.7,25.3,1005.0,180,2.0,0.4,450.0
2018-07-10 18:00:00,1250.0,10000,28.2,25.6,1003.9,230,2.0,0.2,450.0
2018-07-10 21:00:00,2750.0,10000,27.0,24.7,1003.4,140,3.0,,
2018-07-11 00:00:00,1250.0,10000,26.6,23.8,1004.0,270,2.0,0.2,450.0
2018-07-11 03:00:00,2750.0,10000,30.0,24.8,1004.4,180,2.0,0.4,800.0
2018-07-11 06:00:00,800.0,10000,32.5,24.7,1002.0,230,3.0,0.6,800.0
2018-07-11 09:00:00,800.0,10000,34.0,24.2,999.6,180,2.0,0.1,800.0
2018-07-11 12:00:00,22000.0,10000,31.6,24.0,999.7,360,0.0,,
2018-07-11 15:00:00,22000.0,10000,30.2,26.0,1002.1,360,0.0,,
2018-07-11 18:00:00,22000.0,10000,29.0,26.2,1001.3,180,2.0,,
2018-07-11 21:00:00,22000.0,10000,28.5,26.3,1000.6,270,2.0,9.9,2600.0
2018-07-12 00:00:00,22000.0,20000,28.2,25.6,1001.8,270,3.0,,
2018-07-12 03:00:00,2750.0,20000,32.5,25.6,1002.4,320,2.0,,
2018-07-12 06:00:00,2750.0,20000,35.0,24.8,1001.0,320,3.0,0.4,800.0
2018-07-12 09:00:00,2750.0,10000,35.5,23.0,998.6,160,2.0,0.3,800.0
2018-07-12 12:00:00,2750.0,10000,33.5,24.5,999.0,360,0.0,0.1,800.0
2018-07-12 15:00:00,2750.0,10000,31.0,27.2,1002.1,140,2.0,,
2018-07-12 18:00:00,2750.0,10000,30.2,27.4,1001.5,140,2.0,0.4,1250.0
2018-07-12 21:00:00,800.0,10000,29.6,27.1,1000.8,320,2.0,0.2,450.0
2018-07-13 00:00:00,,10000,28.2,25.2,1002.2,270,2.0,0.3,1250.0
2018-07-13 03:00:00,,10000,29.4,26.0,1002.9,270,3.0,0.5,450.0
2018-07-13 06:00:00,,10000,30.6,26.7,1001.8,270,2.0,0.2,450.0
2018-07-13 09:00:00,,10000,31.6,24.9,999.4,180,2.0,0.4,1250.0
2018-07-13 12:00:00,2750.0,10000,30.7,26.0,999.7,110,3.0,0.4,450.0
2018-07-13 15:00:00,800.0,10000,29.2,25.8,1002.4,180,2.0,0.5,450.0
2018-07-13 18:00:00,1250.0,10000,28.5,26.4,1001.8,230,1.0,0.6,450.0
2018-07-13 21:00:00,1250.0,10000,27.1,25.2,1001.2,200,2.0,0.6,450.0
2018-07-14 00:00:00,800.0,10000,26.6,25.4,1001.6,270,2.0,0.5,450.0
2018-07-14 03:00:00,2750.0,10000,26.7,25.4,1002.4,230,2.0,0.3,450.0
2018-07-14 06:00:00,1250.0,10000,30.0,25.3,1000.8,230,2.0,0.5,450.0
2018-07-14 09:00:00,800.0,10000,26.7,24.2,999.9,270,3.0,0.6,800.0
2018-07-14 12:00:00,1250.0,10000,26.0,24.2,1000.9,360,0.0,0.5,450.0
2018-07-14 15:00:00,2750.0,10000,25.7,24.3,1002.6,270,2.0,0.6,450.0
2018-07-14 18:00:00,1250.0,10000,25.7,24.3,1001.7,360,0.0,0.2,450.0
2018-07-14 21:00:00,1250.0,10000,25.6,23.7,1000.8,270,2.0,0.2,450.0
2018-07-15 00:00:00,1250.0,10000,26.5,24.8,1002.1,270,2.0,0.6,450.0
2018-07-15 03:00:00,1250.0,10000,28.0,25.0,1002.8,270,3.0,0.3,450.0
2018-07-15 06:00:00,2750.0,4000,26.6,24.5,1001.9,360,5.0,0.5,450.0
2018-07-15 09:00:00,2750.0,10000,27.0,25.5,1000.2,270,3.0,0.4,450.0
2018-07-15 12:00:00,1250.0,10000,27.6,26.0,1001.5,270,2.0,0.3,450.0
2018-07-15 15:00:00,1250.0,10000,26.2,24.6,1002.9,270,3.0,0.6,450.0
2018-07-15 18:00:00,1250.0,10000,26.1,24.5,1001.9,270,3.0,0.6,450.0
2018-07-15 21:00:00,1250.0,10000,26.2,24.7,1001.1,270,2.0,0.6,450.0
2018-07-16 00:00:00,1250.0,10000,26.6,24.8,1001.8,270,2.0,0.3,450.0
2018-07-16 03:00:00,1250.0,10000,28.5,26.0,1002.1,270,2.0,0.3,450.0
2018-07-16 06:00:00,1250.0,10000,30.5,26.1,1001.0,270,2.0,0.1,450.0
2018-07-16 09:00:00,1250.0,10000,31.7,24.2,999.6,360,2.0,0.2,800.0
2018-07-16 12:00:00,800.0,10000,30.5,23.6,1000.6,90,2.0,0.4,450.0
2018-07-16 15:00:00,1250.0,10000,27.0,24.7,1002.8,360,1.0,0.3,450.0
2018-07-16 18:00:00,1250.0,10000,28.0,23.9,1001.9,320,1.0,0.3,450.0
2018-07-16 21:00:00,1250.0,10000,27.5,23.5,1001.5,270,1.0,0.5,450.0
2018-07-17 00:00:00,800.0,10000,25.7,24.2,1002.3,270,1.0,0.4,450.0
2018-07-17 03:00:00,1250.0,10000,27.6,24.4,1002.8,270,2.0,0.2,450.0
2018-07-17 06:00:00,1250.0,4000,27.6,25.7,1002.5,50,2.0,0.6,450.0
2018-07-17 09:00:00,1250.0,10000,27.5,25.4,1001.0,270,2.0,0.2,450.0
2018-07-17 12:00:00,800.0,10000,27.6,25.6,1002.1,50,2.0,0.4,450.0
2018-07-17 15:00:00,1250.0,10000,27.0,25.4,1003.5,270,3.0,0.2,450.0
2018-07-17 18:00:00,1250.0,10000,26.5,24.8,1002.3,270,3.0,0.2,450.0
2018-07-17 21:00:00,1250.0,10000,26.2,24.5,1001.1,270,3.0,0.2,450.0
2018-07-18 00:00:00,800.0,10000,26.7,24.4,1001.4,320,3.0,0.1,450.0
2018-07-18 03:00:00,800.0,10000,27.7,25.9,1002.2,320,2.0,0.3,450.0
2018-07-18 06:00:00,1250.0,10000,31.5,25.2,1000.6,20,2.0,0.2,800.0
2018-07-18 09:00:00,800.0,10000,31.0,27.2,998.7,270,3.0,0.2,450.0
2018-07-18 12:00:00,800.0,10000,27.5,25.6,1000.0,270,1.0,0.4,450.0
2018-07-18 15:00:00,2750.0,10000,27.2,25.7,1001.8,360,1.0,0.5,450.0
2018-07-18 18:00:00,2750.0,10000,27.0,25.3,1000.0,340,3.0,0.6,450.0
2018-07-18 21:00:00,1250.0,10000,26.5,24.8,1000.6,360,3.0,0.5,450.0
2018-07-19 00:00:00,800.0,10000,26.5,25.0,1002.0,20,2.0,0.4,450.0
2018-07-19 03:00:00,1250.0,10000,28.6,25.5,1002.7,50,2.0,0.2,450.0
2018-07-19 06:00:00,2750.0,10000,28.0,25.3,1001.9,50,2.0,0.5,450.0
2018-07-19 09:00:00,1250.0,10000,27.5,25.1,1001.3,90,2.0,0.6,450.0
2018-07-19 12:00:00,,10000,26.4,24.9,1002.3,90,2.0,0.6,450.0
2018-07-19 15:00:00,,10000,26.8,25.0,1003.6,50,2.0,0.6,1250.0
2018-07-19 18:00:00,22000.0,10000,26.8,25.0,1002.2,50,3.0,0.2,450.0
2018-07-19 21:00:00,22000.0,10000,26.5,24.4,1001.8,999,999.9,0.1,450.0
2018-07-20 00:00:00,,10000,26.8,25.5,1002.6,70,3.0,0.5,450.0
2018-07-20 03:00:00,,10000,28.4,26.5,1003.0,140,2.0,0.6,450.0
2018-07-20 06:00:00,,10000,30.0,26.3,1001.9,110,2.0,0.4,450.0
2018-07-20 09:00:00,,10000,26.4,24.9,1000.8,110,2.0,0.5,450.0
2018-07-20 12:00:00,,10000,26.3,25.3,1001.2,70,3.0,0.5,450.0
2018-07-20 15:00:00,,10000,26.8,25.6,1002.0,50,3.0,0.3,450.0
2018-07-20 18:00:00,,4000,25.0,24.1,1001.0,140,2.0,0.3,450.0
2018-07-20 21:00:00,,4000,25.0,24.4,999.4,50,4.0,0.4,450.0
2018-07-21 00:00:00,,2000,24.8,24.0,999.8,50,5.0,0.5,450.0
2018-07-21 03:00:00,,10000,25.2,24.4,1000.8,360,3.0,0.5,450.0
2018-07-21 06:00:00,,10000,27.4,26.0,999.5,140,2.0,0.5,450.0
2018-07-21 09:00:00,,10000,26.9,25.9,998.9,270,2.0,0.6,450.0
2018-07-21 12:00:00,,10000,26.6,25.3,999.4,270,3.0,0.6,450.0
2018-07-21 15:00:00,,10000,26.2,25.0,1000.8,270,1.0,0.6,450.0
2018-07-21 18:00:00,,10000,25.8,25.0,1000.6,270,2.0,0.2,450.0
2018-07-21 21:00:00,22000.0,10000,25.6,24.7,999.0,270,2.0,0.2,1250.0
2018-07-22 00:00:00,,10000,26.6,24.7,1000.8,340,2.0,0.4,1250.0
2018-07-22 03:00:00,,10000,31.2,24.3,1001.3,320,4.0,0.2,1250.0
2018-07-22 06:00:00,,10000,33.3,25.1,999.9,320,4.0,0.4,800.0
2018-07-22 09:00:00,,10000,34.6,24.7,997.4,320,3.0,0.1,450.0
2018-07-22 12:00:00,,10000,31.9,25.6,997.8,999,999.9,0.2,450.0
2018-07-22 15:00:00,,10000,28.6,25.6,1000.1,140,2.0,0.2,1250.0
2018-07-22 18:00:00,,10000,27.7,25.8,998.9,360,1.0,0.2,450.0
2018-07-22 21:00:00,,10000,27.3,24.2,998.4,270,2.0,0.1,450.0
2018-07-23 00:00:00,,10000,28.2,27.0,999.7,320,1.0,0.2,800.0
2018-07-23 03:00:00,,10000,31.2,25.8,1000.6,270,3.0,0.2,1250.0
2018-07-23 06:00:00,,10000,34.6,26.0,998.8,270,3.0,0.3,800.0
2018-07-23 09:00:00,,10000,36.0,25.7,996.4,270,2.0,0.4,800.0
2018-07-23 12:00:00,22000.0,10000,32.5,25.3,997.8,360,2.0,0.2,1250.0
2018-07-23 15:00:00,,10000,30.0,26.3,999.8,50,3.0,,
2018-07-23 18:00:00,,10000,29.0,25.9,999.2,320,2.0,0.2,1250.0
2018-07-23 21:00:00,,10000,28.1,26.4,998.8,270,2.0,0.8,1250.0
2018-07-24 00:00:00,,10000,28.2,25.0,1000.0,320,2.0,0.3,450.0
2018-07-24 03:00:00,,20000,31.6,25.1,1000.9,270,3.0,,
2018-07-24 06:00:00,,10000,35.2,25.2,999.3,270,2.0,0.4,800.0
2018-07-24 09:00:00,22000.0,10000,34.4,25.4,996.8,140,2.0,0.1,800.0
2018-07-24 12:00:00,,10000,29.0,24.7,999.5,160,3.0,0.2,450.0
2018-07-24 15:00:00,22000.0,10000,28.0,25.1,1001.3,140,2.0,0.3,450.0
2018-07-24 18:00:00,,10000,28.0,26.0,1001.0,140,2.0,0.7,1250.0
2018-07-24 21:00:00,,10000,27.3,25.9,999.3,999,999.9,0.2,450.0
2018-07-25 00:00:00,22000.0,10000,27.8,26.6,1001.6,270,2.0,0.2,1250.0
2018-07-25 03:00:00,,10000,31.0,25.6,1002.3,140,2.0,0.4,450.0
2018-07-25 06:00:00,,10000,31.9,26.0,1000.8,160,3.0,0.3,450.0
2018-07-25 09:00:00,,10000,32.4,25.5,998.8,50,2.0,0.4,800.0
2018-07-25 12:00:00,,10000,26.5,24.9,1001.8,180,5.0,0.3,450.0
2018-07-25 15:00:00,,10000,26.6,25.6,1003.6,999,999.9,0.3,450.0
2018-07-25 18:00:00,,10000,26.4,25.7,1003.5,140,2.0,0.6,450.0
2018-07-25 21:00:00,,10000,26.0,25.1,1002.1,140,2.0,0.4,450.0
2018-07-26 00:00:00,,10000,26.3,25.4,1003.7,140,2.0,0.3,450.0
2018-07-26 03:00:00,,10000,28.4,25.1,1004.2,50,2.0,0.4,800.0
2018-07-26 06:00:00,,10000,31.2,25.5,1002.8,50,2.0,0.5,800.0
2018-07-26 09:00:00,,10000,31.2,25.5,1001.1,50,4.0,0.3,450.0
2018-07-26 12:00:00,,10000,26.2,25.3,1002.5,140,2.0,0.4,450.0
2018-07-26 15:00:00,,10000,26.2,25.0,1003.9,140,1.0,0.1,800.0
2018-07-26 18:00:00,,10000,26.7,25.5,1003.3,320,1.0,0.4,450.0
2018-07-26 21:00:00,,10000,26.8,25.8,1001.9,360,1.0,0.3,450.0
2018-07-27 00:00:00,,10000,26.1,25.3,1003.1,999,999.9,0.6,450.0
2018-07-27 03:00:00,,10000,27.9,25.5,1004.0,340,2.0,0.5,450.0
2018-07-27 06:00:00,800.0,10000,25.0,24.4,1003.2,360,3.0,0.6,450.0
2018-07-27 09:00:00,1250.0,10000,26.7,25.6,1001.2,320,2.0,0.6,450.0
2018-07-27 12:00:00,1250.0,10000,26.5,25.8,1002.5,320,2.0,0.6,450.0
2018-07-27 15:00:00,800.0,10000,26.1,25.2,1004.3,50,3.0,0.6,450.0
2018-07-27 18:00:00,1250.0,10000,26.2,25.2,1003.3,20,2.0,0.6,450.0
2018-07-27 21:00:00,1250.0,10000,26.0,24.7,1002.5,50,3.0,0.5,450.0
2018-07-28 00:00:00,1250.0,10000,26.5,25.5,1003.2,50,2.0,0.5,450.0
2018-07-28 03:00:00,800.0,10000,28.7,24.8,1003.8,50,3.0,0.6,450.0
2018-07-28 06:00:00,1250.0,10000,29.2,25.0,1002.6,50,3.0,0.2,450.0
2018-07-28 09:00:00,800.0,10000,30.2,24.5,1000.5,140,3.0,0.1,800.0
2018-07-28 12:00:00,800.0,10000,28.2,25.2,1001.8,140,2.0,0.2,450.0
2018-07-28 15:00:00,1250.0,10000,27.5,25.5,1004.0,360,2.0,0.2,450.0
2018-07-28 18:00:00,1250.0,10000,27.0,25.3,1002.8,50,2.0,0.2,450.0
2018-07-28 21:00:00,1250.0,10000,25.6,25.0,1001.7,50,2.0,0.6,450.0
2018-07-29 00:00:00,1250.0,10000,26.1,24.8,1002.5,50,2.0,0.6,450.0
2018-07-29 03:00:00,1250.0,10000,28.2,25.3,1003.4,360,0.0,0.3,450.0
2018-07-29 06:00:00,800.0,10000,30.2,24.6,1002.3,140,3.0,0.6,800.0
2018-07-29 09:00:00,800.0,10000,30.2,25.2,1000.6,140,2.0,0.2,450.0
2018-07-29 12:00:00,22000.0,10000,28.2,25.5,1002.0,360,0.0,0.2,450.0
2018-07-29 15:00:00,800.0,10000,27.0,26.1,1004.0,140,1.0,0.3,450.0
2018-07-29 18:00:00,1250.0,10000,26.5,25.6,1003.4,360,0.0,0.5,450.0
2018-07-29 21:00:00,1250.0,10000,26.1,25.2,1002.3,340,3.0,0.4,450.0
2018-07-30 00:00:00,1250.0,10000,26.5,25.5,1003.1,360,0.0,0.4,450.0
2018-07-30 03:00:00,800.0,10000,27.6,25.7,1003.8,270,2.0,0.5,450.0
2018-07-30 06:00:00,800.0,10000,30.5,25.0,1002.4,270,2.0,0.2,450.0
2018-07-30 09:00:00,800.0,10000,32.6,24.6,1000.2,140,2.0,0.3,800.0
2018-07-30 12:00:00,1250.0,10000,26.7,25.7,1001.4,140,2.0,0.6,450.0
2018-07-30 15:00:00,1250.0,10000,26.2,25.3,1003.4,50,2.0,0.6,450.0
2018-07-30 18:00:00,1250.0,10000,26.2,25.0,1002.6,200,2.0,0.3,450.0
2018-07-30 21:00:00,1250.0,10000,26.5,25.2,1002.0,360,0.0,0.5,450.0
2018-07-31 00:00:00,2750.0,10000,26.6,25.7,1003.1,360,0.0,0.5,450.0
2018-07-31 03:00:00,1250.0,10000,28.2,26.2,1004.7,50,2.0,0.3,450.0
2018-07-31 06:00:00,2750.0,10000,32.0,26.6,1002.6,140,2.0,0.5,800.0
2018-07-31 09:00:00,800.0,10000,32.5,25.9,1000.1,140,2.0,0.2,450.0
2018-07-31 12:00:00,800.0,10000,25.5,24.6,1002.8,360,2.0,0.3,450.0
2018-07-31 15:00:00,2750.0,10000,25.7,25.0,1004.4,140,2.0,0.6,450.0
2018-07-31 18:00:00,,10000,25.3,24.4,1003.6,160,1.0,0.4,450.0
2018-07-31 21:00:00,,10000,25.4,24.6,1002.9,50,1.0,0.3,450.0
2018-08-01 00:00:00,2750.0,10000,26.0,25.0,1003.9,50,2.0,0.6,450.0
2018-08-01 03:00:00,,10000,27.6,25.4,1004.5,50,1.0,0.6,450.0
2018-08-01 06:00:00,1250.0,10000,31.0,25.1,1003.1,320,2.0,0.2,800.0
2018-08-01 09:00:00,,10000,32.3,25.1,1000.9,230,2.0,0.2,800.0
2018-08-01 12:00:00,1250.0,10000,30.5,26.4,1001.6,180,2.0,0.1,800.0
2018-08-01 15:00:00,22000.0,10000,28.5,25.8,1003.0,160,2.0,0.2,800.0
2018-08-01 18:00:00,1250.0,10000,28.0,26.0,1002.9,140,2.0,0.1,450.0
2018-08-01 21:00:00,1250.0,10000,27.7,25.9,1001.4,140,2.0,0.2,450.0
2018-08-02 00:00:00,800.0,10000,27.2,25.4,1003.3,140,2.0,0.4,450.0
2018-08-02 03:00:00,1250.0,10000,28.5,25.9,1003.6,50,2.0,0.2,450.0
2018-08-02 06:00:00,1250.0,10000,31.0,26.2,1001.8,50,2.0,0.7,1250.0
2018-08-02 09:00:00,2750.0,10000,31.1,26.9,999.5,90,3.0,0.3,800.0
