Date (LT),NowCast Conc.,AQI,AQI Category,Raw Conc.,QC Name
2018-08-09 02:00:00,31.8,92,Moderate,28.0,Valid
2018-08-09 03:00:00,32.4,94,Moderate,33.0,Valid
2018-08-09 04:00:00,30.2,89,Moderate,28.0,Valid
2018-08-09 05:00:00,29.1,87,Moderate,28.0,Valid
2018-08-09 06:00:00,28.7,86,Moderate,28.0,Valid
2018-08-09 07:00:00,27.8,84,Moderate,27.0,Valid
2018-08-09 08:00:00,29.3,87,Moderate,31.0,Valid
2018-08-09 09:00:00,32.9,95,Moderate,37.0,Valid
2018-08-09 10:00:00,34.7,99,Moderate,38.0,Valid
2018-08-09 11:00:00,34.5,98,Moderate,36.0,Valid
2018-08-09 12:00:00,32.0,93,Moderate,27.0,Valid
2018-08-09 13:00:00,30.8,90,Moderate,28.0,Valid
2018-08-09 14:00:00,22.8,74,Moderate,16.0,Valid
2018-08-09 15:00:00,24.9,78,Moderate,27.0,Valid
2018-08-09 16:00:00,26.9,82,Moderate,29.0,Valid
2018-08-09 17:00:00,31.4,92,Moderate,36.0,Valid
2018-08-09 18:00:00,33.7,96,Moderate,36.0,Valid
2018-08-09 19:00:00,30.3,89,Moderate,27.0,Valid
2018-08-09 20:00:00,38.1,107,Unhealthy for Sensitive Groups,46.0,Valid
2018-08-09 21:00:00,42.5,118,Unhealthy for Sensitive Groups,47.0,Valid
2018-08-09 22:00:00,41.2,115,Unhealthy for Sensitive Groups,40.0,Valid
2018-08-09 23:00:00,39.6,111,Unhealthy for Sensitive Groups,38.0,Valid
2018-08-10 00:00:00,43.3,120,Unhealthy for Sensitive Groups,47.0,Valid
2018-08-10 01:00:00,46.6,128,Unhealthy for Sensitive Groups,50.0,Valid
2018-08-10 02:00:00,56.8,152,Unhealthy,67.0,Valid
2018-08-10 03:00:00,56.9,152,Unhealthy,57.0,Valid
2018-08-10 04:00:00,61.4,154,Unhealthy,66.0,Valid
2018-08-10 05:00:00,67.7,157,Unhealthy,74.0,Valid
2018-08-10 06:00:00,59.8,153,Unhealthy,52.0,Valid
2018-08-10 07:00:00,49.7,136,Unhealthy for Sensitive Groups,39.0,Valid
2018-08-10 08:00:00,45.4,125,Unhealthy for Sensitive Groups,41.0,Valid
2018-08-10 09:00:00,40.6,114,Unhealthy for Sensitive Groups,36.0,Valid
2018-08-10 10:00:00,35.8,102,Unhealthy for Sensitive Groups,31.0,Valid
2018-08-10 11:00:00,33.9,97,Moderate,32.0,Valid
2018-08-10 12:00:00,28.9,86,Moderate,24.0,Valid
2018-08-10 13:00:00,26.4,81,Moderate,24.0,Valid
2018-08-10 14:00:00,24.2,76,Moderate,22.0,Valid
2018-08-10 15:00:00,23.6,75,Moderate,23.0,Valid
2018-08-10 16:00:00,23.3,75,Moderate,23.0,Valid
2018-08-10 17:00:00,25.1,78,Moderate,27.0,Valid
2018-08-10 18:00:00,23.6,75,Moderate,22.0,Valid
2018-08-10 19:00:00,27.5,83,Moderate,32.0,Valid
2018-08-10 20:00:00,28.9,86,Moderate,32.0,Valid
2018-08-10 21:00:00,32.9,95,Moderate,38.0,Valid
2018-08-10 22:00:00,34.2,97,Moderate,36.0,Valid
2018-08-10 23:00:00,38.2,108,Unhealthy for Sensitive Groups,42.0,Valid
2018-08-11 00:00:00,37.1,105,Unhealthy for Sensitive Groups,36.0,Valid
2018-08-11 01:00:00,44.1,122,Unhealthy for Sensitive Groups,51.0,Valid
2018-08-11 02:00:00,66.0,156,Unhealthy,88.0,Valid
2018-08-11 03:00:00,63.5,155,Unhealthy,61.0,Valid
2018-08-11 04:00:00,63.7,155,Unhealthy,64.0,Valid
2018-08-11 05:00:00,61.8,154,Unhealthy,60.0,Valid
2018-08-11 06:00:00,65.4,156,Unhealthy,69.0,Valid
2018-08-11 07:00:00,68.2,158,Unhealthy,71.0,Valid
2018-08-11 08:00:00,65.1,156,Unhealthy,62.0,Valid
2018-08-11 09:00:00,60.0,153,Unhealthy,55.0,Valid
2018-08-11 10:00:00,60.5,154,Unhealthy,61.0,Valid
2018-08-11 11:00:00,54.2,147,Unhealthy for Sensitive Groups,48.0,Valid
2018-08-11 12:00:00,47.6,131,Unhealthy for Sensitive Groups,41.0,Valid
2018-08-11 13:00:00,38.8,109,Unhealthy for Sensitive Groups,30.0,Valid
2018-08-11 14:00:00,32.8,95,Moderate,27.0,Valid
2018-08-11 15:00:00,26.4,81,Moderate,20.0,Valid
2018-08-11 16:00:00,28.2,85,Moderate,30.0,Valid
2018-08-11 17:00:00,34.1,97,Moderate,40.0,Valid
2018-08-11 18:00:00,34.5,98,Moderate,35.0,Valid
2018-08-11 19:00:00,34.7,99,Moderate,35.0,Valid
2018-08-11 20:00:00,34.8,99,Moderate,35.0,Valid
2018-08-11 21:00:00,34.4,98,Moderate,34.0,Valid
2018-08-11 22:00:00,38.2,108,Unhealthy for Sensitive Groups,42.0,Valid
2018-08-11 23:00:00,34.1,97,Moderate,30.0,Valid
2018-08-12 00:00:00,36.5,103,Unhealthy for Sensitive Groups,39.0,Valid
2018-08-12 01:00:00,34.2,97,Moderate,32.0,Valid
2018-08-12 02:00:00,40.6,114,Unhealthy for Sensitive Groups,47.0,Valid
2018-08-12 03:00:00,40.5,113,Unhealthy for Sensitive Groups,43.0,Valid
2018-08-12 04:00:00,27.9,84,Moderate,14.0,Valid
2018-08-12 05:00:00,23.4,75,Moderate,19.0,Valid
2018-08-12 06:00:00,19.2,66,Moderate,15.0,Valid
2018-08-12 07:00:00,15.1,57,Moderate,11.0,Valid
2018-08-12 08:00:00,15.0,57,Moderate,15.0,Valid
2018-08-12 09:00:00,16.5,60,Moderate,18.0,Valid
2018-08-12 10:00:00,18.2,64,Moderate,20.0,Valid
2018-08-12 11:00:00,17.6,63,Moderate,17.0,Valid
2018-08-12 12:00:00,17.3,62,Moderate,17.0,Valid
2018-08-12 13:00:00,18.1,64,Moderate,19.0,Valid
2018-08-12 14:00:00,19.0,66,Moderate,20.0,Valid
2018-08-12 15:00:00,19.4,66,Moderate,20.0,Valid
2018-08-12 16:00:00,16.5,60,Moderate,13.0,Valid
2018-08-12 17:00:00,16.7,61,Moderate,17.0,Valid
2018-08-12 19:00:00,15.6,58,Moderate,14.0,Valid
2018-08-12 20:00:00,12.9,53,Moderate,11.0,Valid
2018-08-12 21:00:00,15.9,59,Moderate,19.0,Valid
2018-08-12 22:00:00,17.3,62,Moderate,19.0,Valid
2018-08-12 23:00:00,17.1,62,Moderate,17.0,Valid
2018-08-13 00:00:00,13.1,53,Moderate,9.0,Valid
2018-08-13 01:00:00,11.5,48,Good,10.0,Valid
2018-08-13 02:00:00,16.7,61,Moderate,22.0,Valid
2018-08-13 03:00:00,22.3,72,Moderate,28.0,Valid
2018-08-13 04:00:00,27.2,83,Moderate,32.0,Valid
2018-08-13 05:00:00,27.1,83,Moderate,27.0,Valid
2018-08-13 06:00:00,28.5,85,Moderate,30.0,Valid
2018-08-13 07:00:00,25.2,79,Moderate,22.0,Valid
2018-08-13 08:00:00,25.6,79,Moderate,26.0,Valid
2018-08-13 09:00:00,23.3,75,Moderate,21.0,Valid
2018-08-13 10:00:00,20.1,68,Moderate,17.0,Valid
2018-08-13 11:00:00,18.0,63,Moderate,16.0,Valid
2018-08-13 12:00:00,19.0,66,Moderate,20.0,Valid
2018-08-13 13:00:00,17.0,61,Moderate,15.0,Valid
2018-08-13 14:00:00,16.5,60,Moderate,16.0,Valid
2018-08-13 15:00:00,16.2,60,Moderate,16.0,Valid
2018-08-13 16:00:00,15.6,58,Moderate,15.0,Valid
2018-08-13 17:00:00,18.3,64,Moderate,21.0,Valid
2018-08-13 18:00:00,18.0,63,Moderate,18.0,Valid
2018-08-13 19:00:00,22.6,73,Moderate,28.0,Valid
2018-08-13 20:00:00,25.8,80,Moderate,29.0,Valid
2018-08-13 21:00:00,28.0,84,Moderate,30.0,Valid
2018-08-13 22:00:00,29.0,87,Moderate,30.0,Valid
2018-08-13 23:00:00,24.5,77,Moderate,20.0,Valid
2018-08-14 00:00:00,20.2,68,Moderate,16.0,Valid
2018-08-14 01:00:00,19.1,66,Moderate,18.0,Valid
2018-08-14 02:00:00,15.5,58,Moderate,12.0,Valid
2018-08-14 03:00:00,18.7,65,Moderate,22.0,Valid
2018-08-14 04:00:00,35.3,100,Moderate,52.0,Valid
2018-08-14 05:00:00,39.2,110,Unhealthy for Sensitive Groups,43.0,Valid
2018-08-14 06:00:00,37.6,106,Unhealthy for Sensitive Groups,36.0,Valid
2018-08-14 07:00:00,42.8,119,Unhealthy for Sensitive Groups,48.0,Valid
2018-08-14 08:00:00,44.4,123,Unhealthy for Sensitive Groups,46.0,Valid
2018-08-14 09:00:00,34.2,97,Moderate,24.0,Valid
2018-08-14 10:00:00,28.5,85,Moderate,23.0,Valid
2018-08-14 11:00:00,26.8,82,Moderate,25.0,Valid
2018-08-14 12:00:00,25.9,80,Moderate,25.0,Valid
2018-08-14 13:00:00,24.9,78,Moderate,24.0,Valid
2018-08-14 14:00:00,23.9,76,Moderate,23.0,Valid
2018-08-14 15:00:00,21.4,71,Moderate,19.0,Valid
2018-08-14 16:00:00,21.7,71,Moderate,22.0,Valid
2018-08-14 17:00:00,21.3,70,Moderate,21.0,Valid
2018-08-14 18:00:00,21.6,71,Moderate,22.0,Valid
2018-08-14 19:00:00,24.8,78,Moderate,28.0,Valid
2018-08-14 20:00:00,25.1,78,Moderate,28.0,Valid
2018-08-14 21:00:00,27.7,84,Moderate,31.0,Valid
2018-08-14 22:00:00,29.0,87,Moderate,31.0,Valid
2018-08-14 23:00:00,41.4,116,Unhealthy for Sensitive Groups,53.0,Valid
2018-08-15 00:00:00,45.7,126,Unhealthy for Sensitive Groups,50.0,Valid
2018-08-15 01:00:00,53.3,145,Unhealthy for Sensitive Groups,61.0,Valid
2018-08-15 02:00:00,33.6,96,Moderate,14.0,Valid
2018-08-15 03:00:00,27.8,84,Moderate,22.0,Valid
2018-08-15 04:00:00,30.4,89,Moderate,33.0,Valid
2018-08-15 05:00:00,26.2,81,Moderate,22.0,Valid
2018-08-15 06:00:00,23.6,75,Moderate,21.0,Valid
2018-08-15 07:00:00,31.8,92,Moderate,40.0,Valid
2018-08-15 08:00:00,36.9,104,Unhealthy for Sensitive Groups,42.0,Valid
2018-08-15 09:00:00,32.9,95,Moderate,29.0,Valid
2018-08-15 11:00:00,26.3,81,Moderate,23.0,Valid
2018-08-15 12:00:00,27.8,84,Moderate,29.0,Valid
2018-08-15 13:00:00,20.9,70,Moderate,15.0,Valid
2018-08-15 14:00:00,17.8,63,Moderate,15.0,Valid
2018-08-15 15:00:00,18.4,64,Moderate,19.0,Valid
2018-08-15 16:00:00,20.2,68,Moderate,22.0,Valid
2018-08-15 17:00:00,22.1,72,Moderate,24.0,Valid
2018-08-15 18:00:00,23.0,74,Moderate,24.0,Valid
2018-08-15 19:00:00,29.0,87,Moderate,35.0,Valid
2018-08-15 20:00:00,26.0,80,Moderate,23.0,Valid
2018-08-15 21:00:00,30.0,89,Moderate,34.0,Valid
2018-08-15 22:00:00,32.0,93,Moderate,34.0,Valid
2018-08-15 23:00:00,33.5,96,Moderate,35.0,Valid
2018-08-16 00:00:00,28.2,85,Moderate,23.0,Valid
2018-08-16 01:00:00,20.1,68,Moderate,12.0,Valid
2018-08-16 02:00:00,18.0,63,Moderate,16.0,Valid
2018-08-16 03:00:00,25.0,78,Moderate,32.0,Valid
2018-08-16 04:00:00,29.5,88,Moderate,34.0,Valid
2018-08-16 05:00:00,20.7,69,Moderate,12.0,Valid
2018-08-16 06:00:00,21.3,70,Moderate,22.0,Valid
2018-08-16 07:00:00,21.1,70,Moderate,21.0,Valid
2018-08-16 08:00:00,18.0,63,Moderate,15.0,Valid
2018-08-16 09:00:00,21.5,71,Moderate,25.0,Valid
2018-08-16 10:00:00,24.2,76,Moderate,27.0,Valid
2018-08-16 11:00:00,24.1,76,Moderate,24.0,Valid
2018-08-16 12:00:00,26.0,80,Moderate,28.0,Valid
2018-08-16 13:00:00,27.0,82,Moderate,28.0,Valid
2018-08-16 14:00:00,26.5,81,Moderate,26.0,Valid
2018-08-16 15:00:00,23.2,74,Moderate,20.0,Valid
2018-08-16 16:00:00,20.1,68,Moderate,17.0,Valid
2018-08-16 17:00:00,18.8,65,Moderate,17.0,Valid
2018-08-16 18:00:00,14.7,56,Moderate,11.0,Valid
2018-08-16 19:00:00,12.3,51,Moderate,10.0,Valid
2018-08-16 20:00:00,14.6,56,Moderate,17.0,Valid
2018-08-16 21:00:00,18.3,64,Moderate,22.0,Valid
2018-08-16 22:00:00,20.1,68,Moderate,22.0,Valid
2018-08-16 23:00:00,18.5,64,Moderate,17.0,Valid
2018-08-17 00:00:00,13.7,54,Moderate,9.0,Valid
2018-08-17 01:00:00,19.3,66,Moderate,25.0,Valid
2018-08-17 02:00:00,14.6,56,Moderate,10.0,Valid
2018-08-17 03:00:00,15.8,59,Moderate,17.0,Valid
2018-08-17 04:00:00,10.9,45,Good,6.0,Valid
2018-08-17 05:00:00,9.9,41,Good,9.0,Valid
2018-08-17 06:00:00,9.4,39,Good,9.0,Valid
2018-08-17 07:00:00,11.2,47,Good,13.0,Valid
2018-08-17 08:00:00,10.6,44,Good,10.0,Valid
2018-08-17 09:00:00,11.3,47,Good,12.0,Valid
2018-08-17 10:00:00,12.1,51,Moderate,13.0,Valid
2018-08-17 11:00:00,12.0,50,Good,12.0,Valid
2018-08-17 12:00:00,11.0,46,Good,10.0,Valid
2018-08-17 13:00:00,9.0,38,Good,7.0,Valid
2018-08-17 14:00:00,6.5,27,Good,4.0,Valid
2018-08-17 15:00:00,6.7,28,Good,7.0,Valid
2018-08-17 16:00:00,10.3,43,Good,14.0,Valid
2018-08-17 17:00:00,11.6,48,Good,13.0,Valid
2018-08-17 18:00:00,13.8,55,Moderate,16.0,Valid
2018-08-17 19:00:00,15.4,58,Moderate,17.0,Valid
2018-08-17 20:00:00,14.7,56,Moderate,14.0,Valid
2018-08-17 21:00:00,15.3,58,Moderate,16.0,Valid
2018-08-17 22:00:00,18.1,64,Moderate,21.0,Valid
2018-08-17 23:00:00,19.5,67,Moderate,21.0,Valid
2018-08-18 00:00:00,20.2,68,Moderate,21.0,Valid
2018-08-18 01:00:00,22.6,73,Moderate,25.0,Valid
2018-08-18 02:00:00,24.3,77,Moderate,26.0,Valid
2018-08-18 03:00:00,24.6,77,Moderate,25.0,Valid
2018-08-18 04:00:00,21.8,71,Moderate,19.0,Valid
2018-08-18 05:00:00,22.9,74,Moderate,24.0,Valid
2018-08-18 06:00:00,26.4,81,Moderate,30.0,Valid
2018-08-18 07:00:00,27.2,83,Moderate,28.0,Valid
2018-08-18 08:00:00,28.4,85,Moderate,30.0,Valid
2018-08-18 09:00:00,29.1,87,Moderate,31.0,Valid
2018-08-18 10:00:00,29.4,87,Moderate,30.0,Valid
2018-08-18 11:00:00,28.1,85,Moderate,26.0,Valid
2018-08-18 12:00:00,26.5,81,Moderate,24.0,Valid
2018-08-18 13:00:00,24.7,77,Moderate,22.0,Valid
2018-08-18 14:00:00,18.9,65,Moderate,14.0,Valid
2018-08-18 15:00:00,13.4,54,Moderate,8.0,Valid
2018-08-18 16:00:00,13.7,54,Moderate,14.0,Valid
2018-08-18 17:00:00,15.3,58,Moderate,17.0,Valid
2018-08-18 18:00:00,22.6,73,Moderate,30.0,Valid
2018-08-18 19:00:00,35.8,102,Unhealthy for Sensitive Groups,49.0,Valid
2018-08-18 20:00:00,31.4,92,Moderate,27.0,Valid
2018-08-18 21:00:00,33.2,95,Moderate,35.0,Valid
2018-08-18 22:00:00,31.1,91,Moderate,29.0,Valid
2018-08-18 23:00:00,31.0,91,Moderate,31.0,Valid
2018-08-19 00:00:00,33.5,96,Moderate,36.0,Valid
2018-08-19 01:00:00,34.2,97,Moderate,35.0,Valid
2018-08-19 02:00:00,31.6,92,Moderate,29.0,Valid
2018-08-19 03:00:00,33.8,97,Moderate,36.0,Valid
2018-08-19 04:00:00,39.4,111,Unhealthy for Sensitive Groups,45.0,Valid
2018-08-19 05:00:00,46.0,127,Unhealthy for Sensitive Groups,53.0,Valid
2018-08-19 06:00:00,54.1,147,Unhealthy for Sensitive Groups,62.0,Valid
2018-08-19 07:00:00,58.0,152,Unhealthy,62.0,Valid
2018-08-19 08:00:00,57.5,152,Unhealthy,57.0,Valid
2018-08-19 09:00:00,57.2,152,Unhealthy,57.0,Valid
2018-08-19 10:00:00,58.1,152,Unhealthy,59.0,Valid
2018-08-19 11:00:00,58.5,153,Unhealthy,59.0,Valid
2018-08-19 12:00:00,51.7,141,Unhealthy for Sensitive Groups,45.0,Valid
2018-08-19 13:00:00,45.8,126,Unhealthy for Sensitive Groups,40.0,Valid
2018-08-19 14:00:00,41.8,117,Unhealthy for Sensitive Groups,35.0,Valid
2018-08-19 15:00:00,32.2,93,Moderate,24.0,Valid
2018-08-19 16:00:00,29.6,88,Moderate,27.0,Valid
2018-08-19 17:00:00,25.3,79,Moderate,21.0,Valid
2018-08-19 18:00:00,41.1,115,Unhealthy for Sensitive Groups,57.0,Valid
2018-08-19 19:00:00,52.0,142,Unhealthy for Sensitive Groups,63.0,Valid
2018-08-19 20:00:00,50.0,137,Unhealthy for Sensitive Groups,48.0,Valid
2018-08-19 21:00:00,41.0,115,Unhealthy for Sensitive Groups,32.0,Valid
2018-08-19 22:00:00,37.5,106,Unhealthy for Sensitive Groups,34.0,Valid
2018-08-19 23:00:00,30.2,89,Moderate,23.0,Valid
2018-08-20 00:00:00,24.1,76,Moderate,18.0,Valid
2018-08-20 01:00:00,17.5,62,Moderate,11.0,Valid
2018-08-20 02:00:00,15.7,59,Moderate,14.0,Valid
2018-08-20 03:00:00,16.3,60,Moderate,17.0,Valid
2018-08-20 04:00:00,18.6,65,Moderate,21.0,Valid
2018-08-20 05:00:00,25.8,80,Moderate,33.0,Valid
2018-08-20 06:00:00,30.4,89,Moderate,35.0,Valid
2018-08-20 07:00:00,28.2,85,Moderate,26.0,Valid
2018-08-20 08:00:00,27.6,84,Moderate,27.0,Valid
2018-08-20 09:00:00,32.8,95,Moderate,38.0,Valid
2018-08-20 10:00:00,45.4,125,Unhealthy for Sensitive Groups,58.0,Valid
2018-08-20 11:00:00,57.7,152,Unhealthy,70.0,Valid
2018-08-20 12:00:00,60.8,154,Unhealthy,64.0,Valid
2018-08-20 13:00:00,58.4,152,Unhealthy,56.0,Valid
2018-08-20 14:00:00,53.7,146,Unhealthy for Sensitive Groups,49.0,Valid
2018-08-20 15:00:00,50.3,137,Unhealthy for Sensitive Groups,47.0,Valid
2018-08-20 16:00:00,43.1,120,Unhealthy for Sensitive Groups,36.0,Valid
2018-08-20 17:00:00,42.0,117,Unhealthy for Sensitive Groups,41.0,Valid
2018-08-20 18:00:00,50.5,138,Unhealthy for Sensitive Groups,59.0,Valid
2018-08-20 19:00:00,60.7,154,Unhealthy,71.0,Valid
2018-08-20 20:00:00,54.8,149,Unhealthy for Sensitive Groups,49.0,Valid
2018-08-20 21:00:00,45.5,126,Unhealthy for Sensitive Groups,36.0,Valid
2018-08-20 22:00:00,34.7,99,Moderate,24.0,Valid
2018-08-20 23:00:00,31.8,92,Moderate,29.0,Valid
2018-08-21 00:00:00,26.9,82,Moderate,22.0,Valid
2018-08-21 01:00:00,26.4,81,Moderate,26.0,Valid
2018-08-21 02:00:00,22.2,72,Moderate,18.0,Valid
2018-08-21 03:00:00,16.6,60,Moderate,11.0,Valid
2018-08-21 04:00:00,16.3,60,Moderate,16.0,Valid
2018-08-21 05:00:00,21.6,71,Moderate,27.0,Valid
2018-08-21 06:00:00,27.3,83,Moderate,33.0,Valid
2018-08-21 07:00:00,33.6,96,Moderate,40.0,Valid
2018-08-21 08:00:00,35.3,100,Moderate,37.0,Valid
2018-08-21 09:00:00,38.1,107,Unhealthy for Sensitive Groups,41.0,Valid
2018-08-21 10:00:00,45.0,124,Unhealthy for Sensitive Groups,52.0,Valid
2018-08-21 11:00:00,48.0,132,Unhealthy for Sensitive Groups,51.0,Valid
2018-08-21 12:00:00,42.5,118,Unhealthy for Sensitive Groups,37.0,Valid
2018-08-21 13:00:00,43.2,120,Unhealthy for Sensitive Groups,44.0,Valid
2018-08-21 14:00:00,34.6,98,Moderate,26.0,Valid
2018-08-21 15:00:00,36.3,103,Unhealthy for Sensitive Groups,38.0,Valid
2018-08-21 16:00:00,44.6,123,Unhealthy for Sensitive Groups,53.0,Valid
2018-08-21 17:00:00,48.3,133,Unhealthy for Sensitive Groups,52.0,Valid
2018-08-21 18:00:00,50.1,137,Unhealthy for Sensitive Groups,52.0,Valid
2018-08-21 19:00:00,45.5,126,Unhealthy for Sensitive Groups,41.0,Valid
2018-08-21 20:00:00,41.7,116,Unhealthy for Sensitive Groups,38.0,Valid
2018-08-21 21:00:00,42.3,118,Unhealthy for Sensitive Groups,43.0,Valid
2018-08-21 22:00:00,44.1,122,Unhealthy for Sensitive Groups,46.0,Valid
2018-08-21 23:00:00,49.0,134,Unhealthy for Sensitive Groups,54.0,Valid
2018-08-22 00:00:00,51.5,140,Unhealthy for Sensitive Groups,54.0,Valid
2018-08-22 01:00:00,63.7,155,Unhealthy,76.0,Valid
2018-08-22 02:00:00,70.3,159,Unhealthy,77.0,Valid
2018-08-22 03:00:00,60.1,153,Unhealthy,50.0,Valid
2018-08-22 04:00:00,58.1,152,Unhealthy,56.0,Valid
2018-08-22 05:00:00,92.0,170,Unhealthy,126.0,Valid
2018-08-22 06:00:00,73.5,160,Unhealthy,55.0,Valid
2018-08-22 07:00:00,65.7,156,Unhealthy,58.0,Valid
2018-08-22 08:00:00,54.3,147,Unhealthy for Sensitive Groups,43.0,Valid
2018-08-22 09:00:00,48.1,132,Unhealthy for Sensitive Groups,42.0,Valid
2018-08-22 10:00:00,48.5,133,Unhealthy for Sensitive Groups,49.0,Valid
2018-08-22 11:00:00,44.7,124,Unhealthy for Sensitive Groups,41.0,Valid
2018-08-22 12:00:00,39.8,112,Unhealthy for Sensitive Groups,35.0,Valid
2018-08-22 13:00:00,39.9,112,Unhealthy for Sensitive Groups,40.0,Valid
2018-08-22 14:00:00,43.9,122,Unhealthy for Sensitive Groups,48.0,Valid
2018-08-22 15:00:00,37.9,107,Unhealthy for Sensitive Groups,32.0,Valid
2018-08-22 16:00:00,33.9,97,Moderate,30.0,Valid
2018-08-22 17:00:00,32.1,93,Moderate,30.0,Valid
2018-08-22 18:00:00,29.4,87,Moderate,27.0,Valid
2018-08-22 19:00:00,30.9,91,Moderate,32.0,Valid
2018-08-22 20:00:00,30.4,89,Moderate,30.0,Valid
2018-08-22 21:00:00,37.0,105,Unhealthy for Sensitive Groups,45.0,Valid
2018-08-22 22:00:00,33.8,97,Moderate,30.0,Valid
2018-08-22 23:00:00,33.4,96,Moderate,33.0,Valid
2018-08-23 00:00:00,36.7,104,Unhealthy for Sensitive Groups,41.0,Valid
2018-08-23 01:00:00,39.4,111,Unhealthy for Sensitive Groups,43.0,Valid
2018-08-23 02:00:00,62.5,155,Unhealthy,85.0,Valid
2018-08-23 03:00:00,59.7,153,Unhealthy,57.0,Valid
2018-08-23 04:00:00,53.3,145,Unhealthy for Sensitive Groups,47.0,Valid
2018-08-23 05:00:00,48.6,133,Unhealthy for Sensitive Groups,44.0,Valid
2018-08-23 06:00:00,46.8,129,Unhealthy for Sensitive Groups,45.0,Valid
2018-08-23 07:00:00,54.9,149,Unhealthy for Sensitive Groups,63.0,Valid
2018-08-23 08:00:00,60.4,154,Unhealthy,66.0,Valid
2018-08-23 09:00:00,63.2,155,Unhealthy,66.0,Valid
2018-08-23 11:00:00,45.7,126,Unhealthy for Sensitive Groups,37.0,Valid
2018-08-23 12:00:00,39.6,111,Unhealthy for Sensitive Groups,35.0,Valid
2018-08-23 13:00:00,39.2,110,Unhealthy for Sensitive Groups,39.0,Valid
2018-08-23 14:00:00,34.4,98,Moderate,30.0,Valid
2018-08-23 15:00:00,31.6,92,Moderate,29.0,Valid
2018-08-23 16:00:00,33.8,97,Moderate,36.0,Valid
2018-08-23 17:00:00,40.9,114,Unhealthy for Sensitive Groups,48.0,Valid
2018-08-23 18:00:00,39.9,112,Unhealthy for Sensitive Groups,39.0,Valid
2018-08-23 19:00:00,41.4,116,Unhealthy for Sensitive Groups,43.0,Valid
2018-08-23 20:00:00,34.7,99,Moderate,28.0,Valid
2018-08-23 21:00:00,36.5,103,Unhealthy for Sensitive Groups,38.0,Valid
2018-08-23 22:00:00,40.4,113,Unhealthy for Sensitive Groups,46.0,Valid
2018-08-23 23:00:00,40.7,114,Unhealthy for Sensitive Groups,41.0,Valid
2018-08-24 00:00:00,42.9,119,Unhealthy for Sensitive Groups,46.0,Valid
2018-08-24 01:00:00,47.9,132,Unhealthy for Sensitive Groups,53.0,Valid
2018-08-24 02:00:00,45.1,125,Unhealthy for Sensitive Groups,42.0,Valid
2018-08-24 03:00:00,38.4,108,Unhealthy for Sensitive Groups,31.0,Valid
2018-08-24 04:00:00,37.7,106,Unhealthy for Sensitive Groups,37.0,Valid
2018-08-24 05:00:00,40.2,113,Unhealthy for Sensitive Groups,43.0,Valid
2018-08-24 06:00:00,39.1,110,Unhealthy for Sensitive Groups,38.0,Valid
2018-08-24 07:00:00,44.7,124,Unhealthy for Sensitive Groups,51.0,Valid
2018-08-24 08:00:00,44.9,124,Unhealthy for Sensitive Groups,46.0,Valid
2018-08-24 09:00:00,45.3,125,Unhealthy for Sensitive Groups,46.0,Valid
2018-08-24 10:00:00,43.9,122,Unhealthy for Sensitive Groups,42.0,Valid
2018-08-24 11:00:00,41.0,115,Unhealthy for Sensitive Groups,37.0,Valid
2018-08-24 12:00:00,40.6,114,Unhealthy for Sensitive Groups,40.0,Valid
2018-08-24 13:00:00,37.2,105,Unhealthy for Sensitive Groups,32.0,Valid
2018-08-24 14:00:00,31.9,93,Moderate,27.0,Valid
2018-08-24 15:00:00,28.2,85,Moderate,25.0,Valid
2018-08-24 16:00:00,28.6,86,Moderate,29.0,Valid
2018-08-24 17:00:00,29.8,88,Moderate,31.0,Valid
2018-08-24 18:00:00,25.9,80,Moderate,22.0,Valid
2018-08-24 19:00:00,32.4,94,Moderate,39.0,Valid
2018-08-24 20:00:00,25.7,80,Moderate,19.0,Valid
2018-08-24 21:00:00,26.8,82,Moderate,28.0,Valid
2018-08-24 22:00:00,17.4,62,Moderate,8.0,Valid
2018-08-24 23:00:00,12.2,51,Moderate,7.0,Valid
2018-08-25 00:00:00,10.1,42,Good,8.0,Valid
2018-08-25 01:00:00,9.5,40,Good,9.0,Valid
2018-08-25 02:00:00,8.7,36,Good,8.0,Valid
2018-08-25 03:00:00,11.8,49,Good,15.0,Valid
2018-08-25 04:00:00,12.4,52,Moderate,13.0,Valid
2018-08-25 05:00:00,10.2,43,Good,8.0,Valid
2018-08-25 06:00:00,10.6,44,Good,11.0,Valid
2018-08-25 07:00:00,12.8,52,Moderate,15.0,Valid
2018-08-25 08:00:00,18.4,64,Moderate,24.0,Valid
2018-08-25 09:00:00,23.2,74,Moderate,28.0,Valid
2018-08-25 10:00:00,23.1,74,Moderate,23.0,Valid
2018-08-25 11:00:00,25.0,78,Moderate,27.0,Valid
2018-08-25 12:00:00,23.5,75,Moderate,22.0,Valid
2018-08-25 13:00:00,22.2,72,Moderate,21.0,Valid
2018-08-25 14:00:00,20.6,69,Moderate,19.0,Valid
2018-08-25 15:00:00,18.3,64,Moderate,16.0,Valid
2018-08-25 16:00:00,17.6,63,Moderate,17.0,Valid
2018-08-25 17:00:00,14.8,57,Moderate,12.0,Valid
2018-08-25 18:00:00,13.9,55,Moderate,13.0,Valid
2018-08-25 19:00:00,25.4,79,Moderate,37.0,Valid
2018-08-25 20:00:00,37.7,106,Unhealthy for Sensitive Groups,50.0,Valid
