DATE,WND,CIG,VIS,TMP,DEW,SLP,GA1,GF1
2018-07-23T00:00:00,"320,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0282,1","+0270,1","09997,1","02,1,+00800,1,09,1","07,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-07-23T03:00:00,"270,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0312,1","+0258,1","10006,1","02,1,+01250,1,06,1","07,99,1,02,1,99,9,01250,1,99,9,99,9"
2018-07-23T06:00:00,"270,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0346,1","+0260,1","09988,1","03,1,+00800,1,08,1","07,99,1,03,1,99,9,00800,1,99,9,99,9"
2018-07-23T09:00:00,"270,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0360,1","+0257,1","09964,1","04,1,+00800,1,08,1","07,99,1,04,1,99,9,00800,1,99,9,99,9"
2018-07-23T12:00:00,"360,1,N,0020,1","22000,1,9,N","010000,1,9,9","+0325,1","+0253,1","09978,1","02,1,+01250,1,06,1","02,99,1,02,1,99,9,01250,1,99,9,99,9"
2018-07-23T15:00:00,"050,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0300,1","+0263,1","09998,1",,"07,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-07-23T18:00:00,"320,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0290,1","+0259,1","09992,1","02,1,+01250,1,06,1","07,99,1,02,1,99,9,01250,1,99,9,99,9"
2018-07-23T21:00:00,"270,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0281,1","+0264,1","09988,1","08,1,+01250,1,06,1","08,99,1,08,1,99,9,01250,1,99,9,99,9"
2018-07-24T00:00:00,"320,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0282,1","+0250,1","10000,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-07-24T03:00:00,"270,1,N,0030,1","99999,9,9,N","020000,1,9,9","+0316,1","+0251,1","10009,1",,"05,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-07-24T06:00:00,"270,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0352,1","+0252,1","09993,1","04,1,+00800,1,08,1","06,99,1,04,1,99,9,00800,1,99,9,99,9"
2018-07-24T09:00:00,"140,1,N,0020,1","22000,1,9,N","010000,1,9,9","+0344,1","+0254,1","09968,1","01,1,+00800,1,08,1","04,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-07-24T12:00:00,"160,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0290,1","+0247,1","09995,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-07-24T15:00:00,"140,1,N,0020,1","22000,1,9,N","010000,1,9,9","+0280,1","+0251,1","10013,1","03,1,+00450,1,08,1","04,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-07-24T18:00:00,"140,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0280,1","+0260,1","10010,1","07,1,+01250,1,06,1","07,99,1,07,1,99,9,01250,1,99,9,99,9"
2018-07-24T21:00:00,"999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0273,1","+0259,1","09993,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-07-25T00:00:00,"270,1,N,0020,1","22000,1,9,N","010000,1,9,9","+0278,1","+0266,1","10016,1","02,1,+01250,1,06,1","02,99,1,02,1,99,9,01250,1,99,9,99,9"
2018-07-25T03:00:00,"140,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0310,1","+0256,1","10023,1","04,1,+00450,1,08,1","07,99,1,04,1,99,9,00450,1,99,9,99,9"
2018-07-25T06:00:00,"160,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0319,1","+0260,1","10008,1","03,1,+00450,1,08,1","07,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-07-25T09:00:00,"050,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0324,1","+0255,1","09988,1","04,1,+00800,1,08,1","07,99,1,04,1,99,9,00800,1,99,9,99,9"
2018-07-25T12:00:00,"180,1,N,0050,1","99999,9,9,N","010000,1,9,9","+0265,1","+0249,1","10018,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-07-25T15:00:00,"999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0266,1","+0256,1","10036,1","03,1,+00450,1,08,1","07,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-07-25T18:00:00,"140,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0264,1","+0257,1","10035,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-07-25T21:00:00,"140,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0260,1","+0251,1","10021,1","04,1,+00450,1,08,1","08,99,1,04,1,99,9,00450,1,99,9,99,9"
2018-07-26T00:00:00,"140,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0263,1","+0254,1","10037,1","03,1,+00450,1,08,1","07,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-07-26T03:00:00,"050,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0284,1","+0251,1","10042,1","04,1,+00800,1,08,1","06,99,1,04,1,99,9,00800,1,99,9,99,9"
2018-07-26T06:00:00,"050,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0312,1","+0255,1","10028,1","05,1,+00800,1,08,1","06,99,1,05,1,99,9,00800,1,99,9,99,9"
2018-07-26T09:00:00,"050,1,N,0040,1","99999,9,9,N","010000,1,9,9","+0312,1","+0255,1","10011,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-07-26T12:00:00,"140,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0262,1","+0253,1","10025,1","04,1,+00450,1,08,1","07,99,1,04,1,99,9,00450,1,99,9,99,9"
2018-07-26T15:00:00,"140,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0262,1","+0250,1","10039,1","01,1,+00800,1,08,1","05,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-07-26T18:00:00,"320,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0267,1","+0255,1","10033,1","04,1,+00450,1,08,1","07,99,1,04,1,99,9,00450,1,99,9,99,9"
2018-07-26T21:00:00,"360,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0268,1","+0258,1","10019,1","03,1,+00450,1,08,1","06,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-07-27T00:00:00,"999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0261,1","+0253,1","10031,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-07-27T03:00:00,"340,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0279,1","+0255,1","10040,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-07-27T06:00:00,"360,1,N,0030,1","00800,1,C,9","010000,1,9,9","+0250,1","+0244,1","10032,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-07-27T09:00:00,"320,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0267,1","+0256,1","10012,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-07-27T12:00:00,"320,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0265,1","+0258,1","10025,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-07-27T15:00:00,"050,1,N,0030,1","00800,1,C,9","010000,1,9,9","+0261,1","+0252,1","10043,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-07-27T18:00:00,"020,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0262,1","+0252,1","10033,1","06,1,+00450,1,08,1","07,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-07-27T21:00:00,"050,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0260,1","+0247,1","10025,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-07-28T00:00:00,"050,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0265,1","+0255,1","10032,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-07-28T03:00:00,"050,1,N,0030,1","00800,1,C,9","010000,1,9,9","+0287,1","+0248,1","10038,1","06,1,+00450,1,08,1","07,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-07-28T06:00:00,"050,1,N,0030,1","01250,1,9,9","010000,1,9,9","+0292,1","+0250,1","10026,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-07-28T09:00:00,"140,1,N,0030,1","00800,1,C,9","010000,1,9,9","+0302,1","+0245,1","10005,1","01,1,+00800,1,09,1","07,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-07-28T12:00:00,"140,1,N,0020,1","00800,1,C,9","010000,1,9,9","+0282,1","+0252,1","10018,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-07-28T15:00:00,"360,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0275,1","+0255,1","10040,1","02,1,+00450,1,08,1","06,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-07-28T18:00:00,"050,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0270,1","+0253,1","10028,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-07-28T21:00:00,"050,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0256,1","+0250,1","10017,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-07-29T00:00:00,"050,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0261,1","+0248,1","10025,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-07-29T03:00:00,"360,1,N,0000,1","01250,1,9,9","010000,1,9,9","+0282,1","+0253,1","10034,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-07-29T06:00:00,"140,1,N,0030,1","00800,1,C,9","010000,1,9,9","+0302,1","+0246,1","10023,1","06,1,+00800,1,08,1","06,99,1,06,1,99,9,00800,1,99,9,99,9"
2018-07-29T09:00:00,"140,1,N,0020,1","00800,1,C,9","010000,1,9,9","+0302,1","+0252,1","10006,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-07-29T12:00:00,"360,1,N,0000,1","22000,1,9,9","010000,1,9,9","+0282,1","+0255,1","10020,1","02,1,+00450,1,08,1","04,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-07-29T15:00:00,"140,1,N,0010,1","00800,1,C,9","010000,1,9,9","+0270,1","+0261,1","10040,1","03,1,+00450,1,08,1","07,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-07-29T18:00:00,"360,1,N,0000,1","01250,1,C,9","010000,1,9,9","+0265,1","+0256,1","10034,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-07-29T21:00:00,"340,1,N,0030,1","01250,1,9,9","010000,1,9,9","+0261,1","+0252,1","10023,1","04,1,+00450,1,08,1","08,99,1,04,1,99,9,00450,1,99,9,99,9"
2018-07-30T00:00:00,"360,1,N,0000,1","01250,1,9,9","010000,1,9,9","+0265,1","+0255,1","10031,1","04,1,+00450,1,08,1","08,99,1,04,1,99,9,00450,1,99,9,99,9"
2018-07-30T03:00:00,"270,1,N,0020,1","00800,1,C,9","010000,1,9,9","+0276,1","+0257,1","10038,1","05,1,+00450,1,08,1","07,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-07-30T06:00:00,"270,1,N,0020,1","00800,1,C,9","010000,1,9,9","+0305,1","+0250,1","10024,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-07-30T09:00:00,"140,1,N,0020,1","00800,1,C,9","010000,1,9,9","+0326,1","+0246,1","10002,1","03,1,+00800,1,08,1","07,99,1,03,1,99,9,00800,1,99,9,99,9"
2018-07-30T12:00:00,"140,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0267,1","+0257,1","10014,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-07-30T15:00:00,"050,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0262,1","+0253,1","10034,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-07-30T18:00:00,"200,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0262,1","+0250,1","10026,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-07-30T21:00:00,"360,1,N,0000,1","01250,1,C,9","010000,1,9,9","+0265,1","+0252,1","10020,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-07-31T00:00:00,"360,1,N,0000,1","02750,1,C,9","010000,1,9,9","+0266,1","+0257,1","10031,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-07-31T03:00:00,"050,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0282,1","+0262,1","10047,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-07-31T06:00:00,"140,1,N,0020,1","02750,1,C,9","010000,1,9,9","+0320,1","+0266,1","10026,1","05,1,+00800,1,08,1","07,99,1,05,1,99,9,00800,1,99,9,99,9"
2018-07-31T09:00:00,"140,1,N,0020,1","00800,1,C,9","010000,1,9,9","+0325,1","+0259,1","10001,1","02,1,+00450,1,08,1","06,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-07-31T12:00:00,"360,1,N,0020,1","00800,1,9,9","010000,1,9,9","+0255,1","+0246,1","10028,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-07-31T15:00:00,"140,1,N,0020,1","02750,1,C,9","010000,1,9,9","+0257,1","+0250,1","10044,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-07-31T18:00:00,"160,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0253,1","+0244,1","10036,1","04,1,+00450,1,08,1","08,99,1,04,1,99,9,00450,1,99,9,99,9"
2018-07-31T21:00:00,"050,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0254,1","+0246,1","10029,1","03,1,+00450,1,08,1","07,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-08-01T00:00:00,"050,1,N,0020,1","02750,1,C,9","010000,1,9,9","+0260,1","+0250,1","10039,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-08-01T03:00:00,"050,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0276,1","+0254,1","10045,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-08-01T06:00:00,"320,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0310,1","+0251,1","10031,1","02,1,+00800,1,08,1","07,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-08-01T09:00:00,"230,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0323,1","+0251,1","10009,1","02,1,+00800,1,08,1","07,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-08-01T12:00:00,"180,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0305,1","+0264,1","10016,1","01,1,+00800,1,08,1","07,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-08-01T15:00:00,"160,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0285,1","+0258,1","10030,1","02,1,+00800,1,08,1","03,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-08-01T18:00:00,"140,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0280,1","+0260,1","10029,1","01,1,+00450,1,08,1","07,99,1,01,1,99,9,00450,1,99,9,99,9"
2018-08-01T21:00:00,"140,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0277,1","+0259,1","10014,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-08-02T00:00:00,"140,1,N,0020,1","00800,1,C,9","010000,1,9,9","+0272,1","+0254,1","10033,1","04,1,+00450,1,08,1","08,99,1,04,1,99,9,00450,1,99,9,99,9"
2018-08-02T03:00:00,"050,1,N,0020,1","01250,1,9,9","010000,1,9,9","+0285,1","+0259,1","10036,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-08-02T06:00:00,"050,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0310,1","+0262,1","10018,1","07,1,+01250,1,06,1","07,99,1,07,1,99,9,01250,1,99,9,99,9"
2018-08-02T09:00:00,"090,1,N,0030,1","02750,1,9,9","010000,1,9,9","+0311,1","+0269,1","09995,1","03,1,+00800,1,08,1","06,99,1,03,1,99,9,00800,1,99,9,99,9"
2018-08-02T12:00:00,"250,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0255,1","+0244,1","10013,1","08,1,+00450,1,09,1","08,99,1,08,1,99,9,00450,1,99,9,99,9"
2018-08-02T15:00:00,"140,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0255,1","+0244,1","10023,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-08-02T18:00:00,"140,1,N,0020,1","22000,1,9,N","010000,1,9,9","+0257,1","+0247,1","10006,1","02,1,+01250,1,06,1","04,99,1,02,1,99,9,01250,1,99,9,99,9"
2018-08-02T21:00:00,"140,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0255,1","+0244,1","10003,1","07,1,+01250,1,06,1","07,99,1,07,1,99,9,01250,1,99,9,99,9"
2018-08-03T00:00:00,"999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0264,1","+0251,1","10013,1","07,1,+01250,1,06,1","07,99,1,07,1,99,9,01250,1,99,9,99,9"
2018-08-03T03:00:00,"180,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0302,1","+0261,1","10023,1","02,1,+00800,1,08,1","07,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-08-03T06:00:00,"230,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0326,1","+0249,1","10004,1","01,1,+00800,1,08,1","06,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-08-03T09:00:00,"140,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0327,1","+0255,1","09987,1","02,1,+00800,1,09,1","07,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-08-03T12:00:00,"180,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0290,1","+0260,1","09995,1","01,1,+00450,1,08,1","07,99,1,01,1,99,9,00450,1,99,9,99,9"
2018-08-03T15:00:00,"090,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0275,1","+0244,1","10022,1","03,1,+00450,1,08,1","08,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-08-03T18:00:00,"050,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0270,1","+0250,1","10014,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-08-03T21:00:00,"090,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0268,1","+0253,1","10006,1","01,1,+00450,1,08,1","07,99,1,01,1,99,9,00450,1,99,9,99,9"
2018-08-04T00:00:00,"110,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0272,1","+0257,1","10022,1","07,1,+01250,1,06,1","07,99,1,07,1,99,9,01250,1,99,9,99,9"
2018-08-04T03:00:00,"160,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0288,1","+0260,1","10033,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-08-04T06:00:00,"999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0297,1","+0265,1","10024,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-08-04T09:00:00,"360,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0304,1","+0269,1","10011,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-08-04T12:00:00,"140,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0257,1","+0248,1","10034,1","06,1,+00450,1,09,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-08-04T15:00:00,"270,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0258,1","+0249,1","10045,1","03,1,+00450,1,08,1","06,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-08-04T18:00:00,"270,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0255,1","+0246,1","10043,1","03,1,+00450,1,08,1","07,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-08-04T21:00:00,"290,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0255,1","+0246,1","10036,1","07,1,+01250,1,06,1","07,99,1,07,1,99,9,01250,1,99,9,99,9"
2018-08-05T00:00:00,"270,1,N,0010,1","99999,9,9,N","004000,1,9,9","+0259,1","+0250,1","10051,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-08-05T03:00:00,"320,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0268,1","+0256,1","10066,1","06,1,+00450,1,08,1","08,99,1,06,1,99,9,00450,1,99,9,99,9"
2018-08-05T06:00:00,"999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0280,1","+0254,1","10049,1","05,1,+00450,1,08,1","08,99,1,05,1,99,9,00450,1,99,9,99,9"
2018-08-05T09:00:00,"999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0299,1","+0258,1","10028,1","06,1,+00800,1,08,1","06,99,1,06,1,99,9,00800,1,99,9,99,9"
2018-08-05T12:00:00,"999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0290,1","+0259,1","10043,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-08-05T15:00:00,"110,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0276,1","+0257,1","10062,1","03,1,+00800,1,09,1","06,99,1,03,1,99,9,00800,1,99,9,99,9"
2018-08-05T18:00:00,"999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0266,1","+0253,1","10052,1","03,1,+00450,1,08,1","05,99,1,03,1,99,9,00450,1,99,9,99,9"
2018-08-05T21:00:00,"230,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0266,1","+0254,1","10043,1","02,1,+00450,1,08,1","08,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-08-06T00:00:00,"090,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0270,1","+0248,1","10056,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-08-06T03:00:00,"340,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0298,1","+0254,1","10059,1","07,1,+00800,1,08,1","07,99,1,07,1,99,9,00800,1,99,9,99,9"
2018-08-06T06:00:00,"050,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0316,1","+0260,1","10043,1","02,1,+00800,1,09,1","07,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-08-06T09:00:00,"140,1,N,0030,1","02750,1,C,9","010000,1,9,9","+0330,1","+0241,1","10017,1","03,1,+00800,1,09,1","07,99,1,03,1,99,9,00800,1,99,9,99,9"
2018-08-06T12:00:00,"140,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0296,1","+0261,1","10032,1","01,1,+00800,1,09,1","04,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-08-06T15:00:00,"140,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0286,1","+0263,1","10054,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-08-06T18:00:00,"110,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0281,1","+0269,1","10049,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-08-06T21:00:00,"140,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0276,1","+0264,1","10040,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-08-07T00:00:00,"110,1,N,0020,1","02750,1,C,9","010000,1,9,9","+0282,1","+0272,1","10045,1","05,1,+00800,1,08,1","07,99,1,05,1,99,9,00800,1,99,9,99,9"
2018-08-07T03:00:00,"140,1,N,0030,1","01250,1,C,9","010000,1,9,9","+0302,1","+0261,1","10051,1","03,1,+00800,1,09,1","07,99,1,03,1,99,9,00800,1,99,9,99,9"
2018-08-07T06:00:00,"270,1,N,0030,1","00800,1,C,9","010000,1,9,9","+0280,1","+0235,1","10038,1","05,1,+00800,1,09,1","07,99,1,05,1,99,9,00800,1,99,9,99,9"
2018-08-07T09:00:00,"230,1,N,0020,1","02750,1,C,9","010000,1,9,9","+0296,1","+0258,1","10011,1","01,1,+00800,1,09,1","07,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-08-07T12:00:00,"230,1,N,0010,1","02750,1,C,9","010000,1,9,9","+0287,1","+0255,1","10023,1","02,1,+01250,1,06,1","06,99,1,02,1,99,9,01250,1,99,9,99,9"
2018-08-07T15:00:00,"360,1,N,0000,1","22000,1,9,9","010000,1,9,9","+0277,1","+0260,1","10049,1","01,1,+00800,1,08,1","03,99,1,01,1,99,9,00800,1,99,9,99,9"
2018-08-07T18:00:00,"140,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0272,1","+0256,1","10041,1","03,1,+00800,1,08,1","03,99,1,03,1,99,9,00800,1,99,9,99,9"
2018-08-07T21:00:00,"360,1,N,0000,1","02750,1,9,9","010000,1,9,9","+0267,1","+0259,1","10028,1",,"05,99,1,05,1,99,9,02750,1,99,9,99,9"
2018-08-08T00:00:00,"090,1,N,0020,1","99999,9,9,9","010000,1,9,9","+0277,1","+0263,1","10044,1","02,1,+00450,1,08,1","06,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-08-08T03:00:00,"160,1,N,0020,1","00800,1,C,9","010000,1,9,9","+0307,1","+0254,1","10052,1","01,1,+00450,1,08,1","06,99,1,01,1,99,9,00450,1,99,9,99,9"
2018-08-08T06:00:00,"140,1,N,0020,1","02750,1,C,9","020000,1,9,9","+0332,1","+0247,1","10028,1","05,1,+00800,1,08,1","07,99,1,05,1,99,9,00800,1,99,9,99,9"
2018-08-08T09:00:00,"320,1,N,0020,1","00800,1,C,9","010000,1,9,9","+0312,1","+0248,1","10018,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
2018-08-08T12:00:00,"270,1,N,0020,1","01250,1,C,9","010000,1,9,9","+0292,1","+0268,1","10027,1","02,1,+00800,1,08,1","07,99,1,02,1,99,9,00800,1,99,9,99,9"
2018-08-08T15:00:00,"270,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0283,1","+0257,1","10054,1",,"03,99,1,99,9,99,9,99999,9,99,9,99,9"
2018-08-08T18:00:00,"360,1,N,0000,1","22000,1,9,9","010000,1,9,9","+0275,1","+0261,1","10048,1","04,1,+01250,1,06,1","04,99,1,04,1,99,9,01250,1,99,9,99,9"
2018-08-08T21:00:00,"320,1,N,0020,1","22000,1,9,9","010000,1,9,9","+0267,1","+0252,1","10034,1","02,1,+01250,1,06,1","02,99,1,02,1,99,9,01250,1,99,9,99,9"
2018-08-09T00:00:00,"270,1,N,0020,1","02750,1,C,9","010000,1,9,9","+0272,1","+0252,1","10045,1","02,1,+00450,1,08,1","07,99,1,02,1,99,9,00450,1,99,9,99,9"
