Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,2018-08-01 04:00 AM,2018,08,01,04,8.5,35,Good,8.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-01 05:00 AM,2018,08,01,05,11.2,47,Good,14.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-01 06:00 AM,2018,08,01,06,15.6,58,Moderate,20.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-01 07:00 AM,2018,08,01,07,26.8,82,Moderate,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-01 08:00 AM,2018,08,01,08,25.4,79,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-01 09:00 AM,2018,08,01,09,28.2,85,Moderate,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-01 10:00 AM,2018,08,01,10,33.1,95,Moderate,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-01 11:00 AM,2018,08,01,11,41.5,116,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-01 12:00 PM,2018,08,01,12,47.7,131,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-01 01:00 PM,2018,08,01,13,47.8,131,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-01 02:00 PM,2018,08,01,14,40.4,113,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-01 03:00 PM,2018,08,01,15,31.7,92,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-01 04:00 PM,2018,08,01,16,24.8,78,Moderate,18.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-01 05:00 PM,2018,08,01,17,22.9,74,Moderate,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-01 06:00 PM,2018,08,01,18,18.9,65,Moderate,15.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-01 07:00 PM,2018,08,01,19,26.4,81,Moderate,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-01 08:00 PM,2018,08,01,20,30.2,89,Moderate,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-01 09:00 PM,2018,08,01,21,29.6,88,Moderate,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-01 10:00 PM,2018,08,01,22,22.3,72,Moderate,15.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-01 11:00 PM,2018,08,01,23,21.6,71,Moderate,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-02 12:00 AM,2018,08,02,00,24.3,77,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-02 01:00 AM,2018,08,02,01,21.1,70,Moderate,18.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-02 02:00 AM,2018,08,02,02,20.0,68,Moderate,19.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-02 03:00 AM,2018,08,02,03,17.5,62,Moderate,15.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-02 04:00 AM,2018,08,02,04,16.2,60,Moderate,15.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-02 05:00 AM,2018,08,02,05,12.6,52,Moderate,9.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-02 06:00 AM,2018,08,02,06,10.8,45,Good,9.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-02 07:00 AM,2018,08,02,07,9.9,41,Good,9.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-02 08:00 AM,2018,08,02,08,12.4,52,Moderate,15.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-02 09:00 AM,2018,08,02,09,12.4,52,Moderate,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2018-08-02 11:00 AM,2018,08,02,11,-999.0,-999,N/A,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-02 12:00 PM,2018,08,02,12,24.3,77,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-02 01:00 PM,2018,08,02,13,27.4,83,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-02 02:00 PM,2018,08,02,14,27.7,84,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-02 03:00 PM,2018,08,02,15,30.4,89,Moderate,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-02 04:00 PM,2018,08,02,16,30.2,89,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-02 05:00 PM,2018,08,02,17,28.6,86,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-02 06:00 PM,2018,08,02,18,17.7,63,Moderate,7.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-02 07:00 PM,2018,08,02,19,15.3,58,Moderate,13.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-02 08:00 PM,2018,08,02,20,14.1,55,Moderate,13.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-02 09:00 PM,2018,08,02,21,10.5,44,Good,7.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-02 10:00 PM,2018,08,02,22,9.7,40,Good,9.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-02 11:00 PM,2018,08,02,23,10.8,45,Good,12.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 12:00 AM,2018,08,03,00,12.9,53,Moderate,15.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 01:00 AM,2018,08,03,01,10.9,45,Good,9.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 02:00 AM,2018,08,03,02,8.4,35,Good,6.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 03:00 AM,2018,08,03,03,7.2,30,Good,6.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 04:00 AM,2018,08,03,04,12.1,51,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 05:00 AM,2018,08,03,05,16.0,59,Moderate,20.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 06:00 AM,2018,08,03,06,14.5,56,Moderate,13.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 07:00 AM,2018,08,03,07,15.7,59,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 08:00 AM,2018,08,03,08,18.3,64,Moderate,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 09:00 AM,2018,08,03,09,19.1,66,Moderate,20.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 10:00 AM,2018,08,03,10,17.5,62,Moderate,16.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 11:00 AM,2018,08,03,11,20.8,69,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 12:00 PM,2018,08,03,12,22.4,73,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 01:00 PM,2018,08,03,13,22.2,72,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 02:00 PM,2018,08,03,14,20.1,68,Moderate,18.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 03:00 PM,2018,08,03,15,17.8,63,Moderate,15.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 04:00 PM,2018,08,03,16,20.1,68,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 05:00 PM,2018,08,03,17,20.5,69,Moderate,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 06:00 PM,2018,08,03,18,24.6,77,Moderate,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 07:00 PM,2018,08,03,19,25.7,80,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 08:00 PM,2018,08,03,20,16.9,61,Moderate,8.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 09:00 PM,2018,08,03,21,13.4,54,Moderate,10.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 10:00 PM,2018,08,03,22,10.7,45,Good,8.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-03 11:00 PM,2018,08,03,23,10.8,45,Good,11.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 12:00 AM,2018,08,04,00,13.9,55,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 01:00 AM,2018,08,04,01,12.9,53,Moderate,12.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 02:00 AM,2018,08,04,02,12.9,53,Moderate,13.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 03:00 AM,2018,08,04,03,15.9,59,Moderate,19.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 04:00 AM,2018,08,04,04,16.4,60,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 05:00 AM,2018,08,04,05,20.2,68,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 06:00 AM,2018,08,04,06,47.6,131,Unhealthy for Sensitive Groups,75.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 07:00 AM,2018,08,04,07,52.3,142,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 08:00 AM,2018,08,04,08,46.6,128,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 09:00 AM,2018,08,04,09,40.8,114,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 10:00 AM,2018,08,04,10,40.4,113,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 11:00 AM,2018,08,04,11,47.7,131,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 12:00 PM,2018,08,04,12,51.3,140,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 01:00 PM,2018,08,04,13,54.1,147,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 02:00 PM,2018,08,04,14,54.5,148,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 03:00 PM,2018,08,04,15,49.3,135,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 04:00 PM,2018,08,04,16,44.6,123,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 05:00 PM,2018,08,04,17,41.3,115,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 06:00 PM,2018,08,04,18,37.7,106,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 07:00 PM,2018,08,04,19,36.0,102,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 08:00 PM,2018,08,04,20,25.6,79,Moderate,16.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 09:00 PM,2018,08,04,21,17.3,62,Moderate,9.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 10:00 PM,2018,08,04,22,15.1,57,Moderate,13.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-04 11:00 PM,2018,08,04,23,13.0,53,Moderate,11.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 12:00 AM,2018,08,05,00,14.5,56,Moderate,16.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 01:00 AM,2018,08,05,01,17.7,63,Moderate,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 02:00 AM,2018,08,05,02,21.8,71,Moderate,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 03:00 AM,2018,08,05,03,25.4,79,Moderate,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 04:00 AM,2018,08,05,04,21.7,71,Moderate,18.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 05:00 AM,2018,08,05,05,22.3,72,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 06:00 AM,2018,08,05,06,23.6,75,Moderate,25.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 07:00 AM,2018,08,05,07,25.8,80,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 08:00 AM,2018,08,05,08,30.4,89,Moderate,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 09:00 AM,2018,08,05,09,30.2,89,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 10:00 AM,2018,08,05,10,33.1,95,Moderate,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 11:00 AM,2018,08,05,11,33.5,96,Moderate,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 12:00 PM,2018,08,05,12,37.7,106,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 01:00 PM,2018,08,05,13,33.3,96,Moderate,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 02:00 PM,2018,08,05,14,31.1,91,Moderate,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 03:00 PM,2018,08,05,15,27.5,83,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 04:00 PM,2018,08,05,16,26.6,81,Moderate,25.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 05:00 PM,2018,08,05,17,27.3,83,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 06:00 PM,2018,08,05,18,25.3,79,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 07:00 PM,2018,08,05,19,23.6,75,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 08:00 PM,2018,08,05,20,29.0,87,Moderate,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 09:00 PM,2018,08,05,21,34.7,99,Moderate,41.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 10:00 PM,2018,08,05,22,32.9,95,Moderate,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-05 11:00 PM,2018,08,05,23,28.2,85,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 12:00 AM,2018,08,06,00,27.2,83,Moderate,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 01:00 AM,2018,08,06,01,26.6,81,Moderate,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 02:00 AM,2018,08,06,02,23.2,74,Moderate,20.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 03:00 AM,2018,08,06,03,25.1,78,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 04:00 AM,2018,08,06,04,34.5,98,Moderate,44.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 05:00 AM,2018,08,06,05,21.2,70,Moderate,8.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 06:00 AM,2018,08,06,06,13.1,53,Moderate,5.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 07:00 AM,2018,08,06,07,10.0,42,Good,7.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 08:00 AM,2018,08,06,08,13.5,54,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 09:00 AM,2018,08,06,09,24.7,77,Moderate,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 10:00 AM,2018,08,06,10,26.8,82,Moderate,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 11:00 AM,2018,08,06,11,31.9,93,Moderate,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 12:00 PM,2018,08,06,12,34.9,99,Moderate,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 01:00 PM,2018,08,06,13,34.4,98,Moderate,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 02:00 PM,2018,08,06,14,33.2,95,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 03:00 PM,2018,08,06,15,32.6,94,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 04:00 PM,2018,08,06,16,32.3,93,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 05:00 PM,2018,08,06,17,23.6,75,Moderate,15.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 06:00 PM,2018,08,06,18,18.3,64,Moderate,13.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 07:00 PM,2018,08,06,19,22.1,72,Moderate,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 08:00 PM,2018,08,06,20,26.0,80,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 09:00 PM,2018,08,06,21,30.0,89,Moderate,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 10:00 PM,2018,08,06,22,33.0,95,Moderate,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-06 11:00 PM,2018,08,06,23,32.5,94,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 12:00 AM,2018,08,07,00,27.7,84,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 01:00 AM,2018,08,07,01,25.3,79,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 02:00 AM,2018,08,07,02,25.1,78,Moderate,25.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 03:00 AM,2018,08,07,03,23.5,75,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 04:00 AM,2018,08,07,04,22.7,73,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 05:00 AM,2018,08,07,05,22.8,74,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 06:00 AM,2018,08,07,06,30.6,90,Moderate,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 07:00 AM,2018,08,07,07,33.9,97,Moderate,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 08:00 AM,2018,08,07,08,34.8,99,Moderate,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 09:00 AM,2018,08,07,09,35.8,102,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 10:00 AM,2018,08,07,10,27.5,83,Moderate,19.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 11:00 AM,2018,08,07,11,22.2,72,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 12:00 PM,2018,08,07,12,19.1,66,Moderate,16.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 01:00 PM,2018,08,07,13,14.5,56,Moderate,10.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 02:00 PM,2018,08,07,14,11.7,49,Good,9.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 03:00 PM,2018,08,07,15,10.3,43,Good,9.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 04:00 PM,2018,08,07,16,9.6,40,Good,9.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 05:00 PM,2018,08,07,17,15.3,58,Moderate,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 06:00 PM,2018,08,07,18,20.6,69,Moderate,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 07:00 PM,2018,08,07,19,26.3,81,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 08:00 PM,2018,08,07,20,27.6,84,Moderate,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 09:00 PM,2018,08,07,21,31.3,91,Moderate,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 10:00 PM,2018,08,07,22,33.1,95,Moderate,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-07 11:00 PM,2018,08,07,23,34.5,98,Moderate,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 12:00 AM,2018,08,08,00,34.2,97,Moderate,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 01:00 AM,2018,08,08,01,32.1,93,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 02:00 AM,2018,08,08,02,24.5,77,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 03:00 AM,2018,08,08,03,26.2,81,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 04:00 AM,2018,08,08,04,25.1,78,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 05:00 AM,2018,08,08,05,24.0,76,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 06:00 AM,2018,08,08,06,25.5,79,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 07:00 AM,2018,08,08,07,37.7,106,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 08:00 AM,2018,08,08,08,40.8,114,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 09:00 AM,2018,08,08,09,31.9,93,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 10:00 AM,2018,08,08,10,27.9,84,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 11:00 AM,2018,08,08,11,24.9,78,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 12:00 PM,2018,08,08,12,27.4,83,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 01:00 PM,2018,08,08,13,25.2,79,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 02:00 PM,2018,08,08,14,21.6,71,Moderate,18.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 03:00 PM,2018,08,08,15,21.3,70,Moderate,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 04:00 PM,2018,08,08,16,21.1,70,Moderate,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 05:00 PM,2018,08,08,17,22.5,73,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 06:00 PM,2018,08,08,18,19.7,67,Moderate,17.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 07:00 PM,2018,08,08,19,26.8,82,Moderate,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 08:00 PM,2018,08,08,20,31.4,92,Moderate,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 09:00 PM,2018,08,08,21,36.7,104,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 10:00 PM,2018,08,08,22,43.8,121,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-08 11:00 PM,2018,08,08,23,44.9,124,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 12:00 AM,2018,08,09,00,42.4,118,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 01:00 AM,2018,08,09,01,35.7,101,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 02:00 AM,2018,08,09,02,31.8,92,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 03:00 AM,2018,08,09,03,32.4,94,Moderate,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2018-08-09 04:00 AM,2018,08,09,04,30.2,89,Moderate,28.0,UG/M3,1 Hr,Valid
